grid,id,month
12630.0+5316.697711j,3,aug
12705.0+4474.636653j,3,aug
12630.0+5843.070637j,3,aug
12645.0+4873.445213j,3,aug
12465.0+4185.56411j,3,aug
12480.0+5176.891216j,3,aug
12705.0+4232.691142j,3,aug
12435.0+4250.358825j,3,aug
12360.0+5367.575373j,3,aug
12375.0+5429.287983j,3,aug
12555.0+5606.472802j,3,aug
11640.0+4364.72838j,3,aug
8205.0+2966.252535j,3,aug
6825.0+2427.466342j,3,aug
6570.0+2479.19817j,3,aug
6585.0+2703.195941j,3,aug
6735.0+2389.852123j,3,aug
6540.0+3092.342824j,3,aug
6390.0+2675.178068j,3,aug
6315.0+2599.102693j,3,aug
6285.0+2928.513035j,3,aug
6300.0+2340.304091j,3,aug
6285.0+2839.266493j,3,aug
6135.0+2689.53283j,3,aug
6075.0+2317.750301j,3,aug
5685.0+2685.880022j,3,aug
5775.0+2671.023392j,3,aug
6045.0+2584.594568j,3,aug
5925.0+2840.234308j,3,aug
5910.0+2351.534742j,3,aug
5880.0+2786.793214j,3,aug
5880.0+2689.943942j,3,aug
5805.0+2352.326297j,3,aug
4230.0+1607.439033j,3,aug
45840.0+19782.771636j,3,aug
62895.0+30343.503576j,3,aug
62880.0+25072.20893j,3,aug
63150.0+24418.769785j,3,aug
62835.0+24476.700025j,3,aug
62610.0+23735.014646j,3,aug
62670.0+26733.382059j,3,aug
62610.0+29388.862097j,3,aug
62580.0+23935.409492j,3,aug
62535.0+27813.526622j,3,aug
62505.0+27969.183117j,3,aug
62505.0+29547.872283j,3,aug
62550.0+28749.520849j,3,aug
62640.0+21624.967422j,3,aug
62580.0+28728.669767j,3,aug
30390.0+11133.860661j,3,aug
18075.0+8093.123269j,3,aug
8175.0+3267.767014j,3,aug
3885.0+1562.100602j,3,aug
4020.0+1862.185756j,3,aug
4035.0+1363.405705j,3,aug
4035.0+1815.306486j,3,aug
4050.0+1436.244033j,3,aug
4095.0+1603.786707j,3,aug
4080.0+1840.202481j,3,aug
3885.0+1652.079602j,3,aug
3885.0+1439.326667j,3,aug
3900.0+1871.566091j,3,aug
3870.0+1581.299305j,3,aug
5805.0+2291.315302j,3,aug
6300.0+2444.72405j,3,aug
6225.0+2482.490817j,3,aug
6210.0+2962.276164j,3,aug
6210.0+2300.741616j,3,aug
6315.0+2880.443685j,3,aug
6045.0+2352.980296j,3,aug
6045.0+2737.788527j,3,aug
6030.0+2611.737134j,3,aug
6015.0+2357.381681j,3,aug
6000.0+2805.9623j,3,aug
6000.0+2178.104332j,3,aug
6000.0+2389.879444j,3,aug
6000.0+2266.297592j,3,aug
6090.0+2832.851613j,3,aug
6270.0+2267.655562j,3,aug
6180.0+2900.758535j,3,aug
5955.0+2081.864033j,3,aug
5910.0+2319.411907j,3,aug
5790.0+2457.168408j,3,aug
5730.0+1939.434212j,3,aug
5700.0+2104.02312j,3,aug
5745.0+2138.968513j,3,aug
6255.0+2251.805129j,3,aug
6120.0+2093.217133j,3,aug
6150.0+2776.837691j,3,aug
6150.0+2129.752492j,3,aug
6165.0+2489.535931j,3,aug
6270.0+2933.773885j,3,aug
6270.0+2492.624724j,3,aug
6255.0+2135.424753j,3,aug
17265.0+7207.31325j,3,aug
62535.0+29166.868872j,3,aug
62865.0+29241.522634j,3,aug
62820.0+24795.405553j,3,aug
62565.0+28032.688885j,3,aug
62535.0+29569.173804j,3,aug
62310.0+21571.143181j,3,aug
62235.0+22419.520088j,3,aug
62115.0+29450.206181j,3,aug
62010.0+25393.898528j,3,aug
61965.0+29095.520748j,3,aug
61950.0+25219.13582j,3,aug
62085.0+26352.084538j,3,aug
61935.0+29329.810286j,3,aug
61995.0+20708.528784j,3,aug
53355.0+25520.260299j,3,aug
18450.0+6406.607912j,3,aug
15285.0+7232.995809j,3,aug
3795.0+1261.563233j,3,aug
3795.0+1786.156119j,3,aug
4260.0+1583.272553j,3,aug
3960.0+1351.955701j,3,aug
3960.0+1860.671493j,3,aug
3945.0+1381.269866j,3,aug
3945.0+1691.889911j,3,aug
4080.0+1834.827048j,3,aug
3915.0+1415.35985j,3,aug
3795.0+1683.621722j,3,aug
3795.0+1802.288101j,3,aug
5130.0+2480.397375j,3,aug
6270.0+2642.611461j,3,aug
6180.0+2412.422644j,3,aug
6165.0+2688.634644j,3,aug
6135.0+2379.303851j,3,aug
6060.0+2422.170131j,3,aug
6045.0+2335.869223j,3,aug
6180.0+2388.702177j,3,aug
5970.0+2813.235876j,3,aug
5955.0+2175.439098j,3,aug
5955.0+2594.601905j,3,aug
5955.0+2627.353922j,3,aug
5940.0+2339.987192j,3,aug
5955.0+2287.541742j,3,aug
6045.0+2015.704822j,3,aug
8550.0+3535.19288j,3,aug
9015.0+3018.697216j,3,aug
8475.0+3458.643947j,3,aug
5925.0+2549.460967j,3,aug
5775.0+2365.722242j,3,aug
5670.0+2058.383599j,3,aug
6015.0+1989.205002j,3,aug
5760.0+2680.14347j,3,aug
5655.0+2704.470848j,3,aug
5640.0+2022.341136j,3,aug
5640.0+2502.509894j,3,aug
5640.0+2027.667817j,3,aug
5760.0+2080.516806j,3,aug
5835.0+2546.571466j,3,aug
5790.0+1984.832311j,3,aug
5790.0+2141.712763j,3,aug
14595.0+6375.882494j,3,aug
63465.0+24335.881197j,3,aug
63780.0+29421.901563j,3,aug
62655.0+27450.162625j,3,aug
62040.0+21135.910947j,3,aug
61980.0+27560.284625j,3,aug
61935.0+29002.718836j,3,aug
61905.0+27988.29868j,3,aug
61725.0+28647.343705j,3,aug
61650.0+22915.205126j,3,aug
61650.0+25576.263399j,3,aug
61590.0+22177.616687j,3,aug
61530.0+24769.442554j,3,aug
61470.0+28631.478334j,3,aug
61500.0+28810.176365j,3,aug
54510.0+23773.483425j,3,aug
18390.0+8745.03522j,3,aug
16185.0+7198.676669j,3,aug
3825.0+1284.978752j,3,aug
3795.0+1790.635134j,3,aug
3795.0+1398.870409j,3,aug
3810.0+1291.286525j,3,aug
3810.0+1519.460423j,3,aug
3900.0+1574.290782j,3,aug
3945.0+1628.951184j,3,aug
3945.0+1788.556111j,3,aug
3930.0+1546.606547j,3,aug
4065.0+1797.000184j,3,aug
3945.0+1432.329421j,3,aug
3780.0+1643.700692j,3,aug
5475.0+2057.252049j,3,aug
6240.0+2291.201217j,3,aug
6150.0+2860.282984j,3,aug
6135.0+2344.545276j,3,aug
6120.0+2764.910187j,3,aug
6030.0+2911.489221j,3,aug
5970.0+2684.542493j,3,aug
5970.0+2557.94367j,3,aug
5940.0+2361.293446j,3,aug
5940.0+2818.331319j,3,aug
5940.0+1957.850636j,3,aug
5940.0+2334.317267j,3,aug
5940.0+2812.425919j,3,aug
5940.0+2320.473975j,3,aug
6030.0+2898.429244j,3,aug
5970.0+2322.979025j,3,aug
6030.0+2185.161876j,3,aug
6195.0+2311.523434j,3,aug
6045.0+2764.269615j,3,aug
5745.0+2137.10385j,3,aug
5625.0+2505.988663j,3,aug
5625.0+2694.544281j,3,aug
5610.0+1872.0997j,3,aug
5610.0+2618.995684j,3,aug
5610.0+2112.536544j,3,aug
5610.0+2336.599485j,3,aug
5610.0+1973.899387j,3,aug
5610.0+2576.225959j,3,aug
5865.0+2634.626265j,3,aug
5190.0+2125.445545j,3,aug
4005.0+1379.839499j,3,aug
3990.0+1525.351858j,3,aug
3990.0+1609.446682j,3,aug
4005.0+1709.498208j,3,aug
3945.0+1448.366369j,3,aug
3855.0+1597.629965j,3,aug
3855.0+1832.939443j,3,aug
3960.0+1886.826813j,3,aug
4215.0+1779.727778j,3,aug
4035.0+1842.008717j,3,aug
3825.0+1542.915351j,3,aug
3810.0+1633.224451j,3,aug
3825.0+1360.044223j,3,aug
3795.0+1449.756504j,3,aug
3795.0+1613.609863j,3,aug
3795.0+1582.555939j,3,aug
3810.0+1707.092752j,3,aug
3810.0+1842.263506j,3,aug
3825.0+1706.284631j,3,aug
4065.0+1363.133785j,3,aug
4005.0+1741.070272j,3,aug
3960.0+1433.56632j,3,aug
54510.0+25323.880678j,3,aug
61380.0+21894.421928j,3,aug
61380.0+24206.185717j,3,aug
61245.0+23791.841491j,3,aug
61155.0+27979.915587j,3,aug
61080.0+20449.396794j,3,aug
61305.0+24895.750221j,3,aug
63600.0+27902.313149j,3,aug
63450.0+23784.644743j,3,aug
63390.0+25888.805919j,3,aug
63255.0+26555.641298j,3,aug
63135.0+27391.372022j,3,aug
63000.0+22433.174775j,3,aug
63000.0+21351.743126j,3,aug
63030.0+23270.879084j,3,aug
25185.0+12097.171455j,3,aug
19725.0+8486.88714j,3,aug
8025.0+3735.647301j,3,aug
5685.0+1881.64618j,3,aug
5670.0+2612.284271j,3,aug
6045.0+2860.51545j,3,aug
6165.0+2552.113908j,3,aug
6150.0+2394.123986j,3,aug
6150.0+2880.286702j,3,aug
6150.0+2435.621627j,3,aug
6135.0+2452.528928j,3,aug
6000.0+2177.169572j,3,aug
6030.0+2293.022655j,3,aug
6240.0+2399.494759j,3,aug
6015.0+2802.811812j,3,aug
5955.0+1963.03985j,3,aug
5955.0+2354.1355j,3,aug
5970.0+2064.628767j,3,aug
5955.0+2672.247062j,3,aug
4365.0+1530.994813j,3,aug
4350.0+1803.500353j,3,aug
4350.0+1575.103212j,3,aug
4350.0+1456.795107j,3,aug
4560.0+1859.023557j,3,aug
4335.0+2048.825635j,3,aug
4230.0+1504.851845j,3,aug
4230.0+1512.71213j,3,aug
4230.0+1841.746388j,3,aug
4230.0+1923.127914j,3,aug
4230.0+1702.043352j,3,aug
4230.0+1634.694058j,3,aug
4215.0+1743.740506j,3,aug
4200.0+1698.472331j,3,aug
4245.0+1974.128593j,3,aug
4395.0+1835.201847j,3,aug
3930.0+1686.412338j,3,aug
3810.0+1638.286051j,3,aug
3810.0+1485.604542j,3,aug
3825.0+1686.162034j,3,aug
3960.0+1770.898439j,3,aug
3945.0+1783.286269j,3,aug
3945.0+1320.825448j,3,aug
3945.0+1312.227416j,3,aug
3945.0+1744.321022j,3,aug
4020.0+1822.523501j,3,aug
3840.0+1411.085417j,3,aug
3810.0+1559.51969j,3,aug
4470.0+1767.394281j,3,aug
6300.0+2902.056401j,3,aug
6180.0+2809.763659j,3,aug
6135.0+2080.603739j,3,aug
6105.0+2053.461238j,3,aug
6090.0+2774.788668j,3,aug
21795.0+9372.320097j,3,aug
62100.0+23011.70596j,3,aug
62175.0+23349.342048j,3,aug
61965.0+22897.821459j,3,aug
61995.0+29644.351388j,3,aug
61845.0+23777.466345j,3,aug
61785.0+22925.252816j,3,aug
61725.0+26314.476411j,3,aug
61665.0+21416.525415j,3,aug
61755.0+25708.783889j,3,aug
61695.0+23186.078627j,3,aug
61695.0+20409.485906j,3,aug
61740.0+27440.366736j,3,aug
61485.0+25551.315118j,3,aug
61380.0+26118.288241j,3,aug
61380.0+27439.528873j,3,aug
61275.0+25394.574071j,3,aug
61365.0+23614.199159j,3,aug
63360.0+29290.94515j,3,aug
63645.0+27046.018101j,3,aug
63705.0+29689.834278j,3,aug
62235.0+25599.518243j,3,aug
61635.0+23493.079686j,3,aug
61410.0+25394.033401j,3,aug
48105.0+16472.170534j,3,aug
19515.0+8470.073362j,3,aug
13575.0+6026.914795j,3,aug
3975.0+1494.578532j,3,aug
3960.0+1387.83245j,3,aug
3960.0+1446.838753j,3,aug
3960.0+1733.192797j,3,aug
3855.0+1800.47717j,3,aug
3960.0+1667.592126j,3,aug
3885.0+1796.586694j,3,aug
3810.0+1417.347315j,3,aug
3825.0+1605.353345j,3,aug
3825.0+1424.628103j,3,aug
3840.0+1803.145461j,3,aug
4125.0+1564.739129j,3,aug
3930.0+1659.364898j,3,aug
3810.0+1831.287212j,3,aug
3810.0+1422.231519j,3,aug
3825.0+1603.810281j,3,aug
3810.0+1799.580097j,3,aug
3825.0+1270.464303j,3,aug
3825.0+1477.469075j,3,aug
4020.0+1436.639303j,3,aug
4305.0+1804.016571j,3,aug
3975.0+1779.34517j,3,aug
6150.0+2936.205155j,3,aug
6195.0+2686.823105j,3,aug
6120.0+2812.975624j,3,aug
6165.0+2925.492219j,3,aug
6330.0+2360.854658j,3,aug
5970.0+2546.715089j,3,aug
5940.0+2863.14507j,3,aug
5925.0+2366.178891j,3,aug
5895.0+2698.255199j,3,aug
5880.0+2173.030109j,3,aug
5820.0+2130.897735j,3,aug
5700.0+2504.796452j,3,aug
5670.0+2341.655697j,3,aug
