grid,id,month
11055.0+4999.595266j,18,aug
11115.0+3888.349011j,18,aug
10140.0+4702.681806j,18,aug
5235.0+2275.847239j,18,aug
5310.0+1963.201492j,18,aug
5235.0+1942.486697j,18,aug
5235.0+2464.774019j,18,aug
5280.0+1990.640636j,18,aug
5265.0+2285.880733j,18,aug
6510.0+2612.28471j,18,aug
8745.0+3255.800622j,18,aug
8685.0+3570.753861j,18,aug
7740.0+2767.122006j,18,aug
7080.0+2814.929186j,18,aug
7200.0+3179.838602j,18,aug
7080.0+2492.72985j,18,aug
7005.0+2914.595853j,18,aug
7020.0+3165.329471j,18,aug
6810.0+3167.553379j,18,aug
6600.0+2478.932039j,18,aug
6810.0+2834.614446j,18,aug
6915.0+2724.857046j,18,aug
6825.0+2908.644578j,18,aug
6810.0+2818.581805j,18,aug
6900.0+2751.926501j,18,aug
6780.0+2236.395708j,18,aug
6780.0+2767.493581j,18,aug
6915.0+3274.03753j,18,aug
6900.0+2608.477233j,18,aug
6840.0+3046.695947j,18,aug
6855.0+2658.789349j,18,aug
6915.0+3016.030564j,18,aug
6810.0+3065.006398j,18,aug
6810.0+2908.076793j,18,aug
6915.0+2987.349487j,18,aug
6795.0+2432.375699j,18,aug
6795.0+3147.960288j,18,aug
9300.0+3568.953301j,18,aug
35415.0+14335.166051j,18,aug
35685.0+15306.084711j,18,aug
35925.0+14259.286382j,18,aug
36195.0+13780.828889j,18,aug
36075.0+15436.614968j,18,aug
36285.0+12047.791467j,18,aug
36345.0+13911.181788j,18,aug
36270.0+14032.423648j,18,aug
36330.0+15286.120302j,18,aug
36300.0+15138.965093j,18,aug
36180.0+15192.445631j,18,aug
36360.0+14390.242434j,18,aug
28545.0+12026.419284j,18,aug
6765.0+3206.404811j,18,aug
6705.0+2411.04084j,18,aug
6705.0+2223.642681j,18,aug
6795.0+3098.702592j,18,aug
9675.0+3524.222795j,18,aug
9210.0+3538.844802j,18,aug
9705.0+4008.477674j,18,aug
