grid,id,month
64140.0+22022.684226j,24,june
63135.0+26812.994748j,24,june
60690.0+22705.964871j,24,june
59595.0+24982.625122j,24,june
60030.0+24036.160288j,24,june
59640.0+22960.22509j,24,june
59430.0+22561.178881j,24,june
59100.0+27119.00694j,24,june
59520.0+21674.596497j,24,june
59610.0+23892.061583j,24,june
59220.0+27827.403634j,24,june
59070.0+20913.651074j,24,june
59130.0+27829.813236j,24,june
30780.0+14703.33955j,24,june
16905.0+6001.476651j,24,june
19140.0+7388.036195j,24,june
11790.0+5155.394915j,24,june
10860.0+3980.678064j,24,june
9975.0+4430.331152j,24,june
10500.0+3544.063681j,24,june
12255.0+5267.974308j,24,june
12435.0+5281.65184j,24,june
8985.0+3126.670368j,24,june
7635.0+2928.520169j,24,june
7650.0+3499.985459j,24,june
7740.0+3045.476851j,24,june
8475.0+3921.849563j,24,june
23460.0+7785.53968j,24,june
56985.0+22953.522013j,24,june
56970.0+21512.238157j,24,june
57300.0+21139.039591j,24,june
56820.0+25681.852528j,24,june
56655.0+23700.469774j,24,june
56640.0+19027.749341j,24,june
56955.0+26816.60262j,24,june
57000.0+21777.036893j,24,june
56760.0+20261.789505j,24,june
56655.0+26794.496526j,24,june
56820.0+24534.216797j,24,june
57225.0+27287.467985j,24,june
56580.0+24100.024007j,24,june
56550.0+24993.634349j,24,june
35850.0+12201.610609j,24,june
14790.0+6581.204907j,24,june
17130.0+6475.00482j,24,june
11325.0+4591.506556j,24,june
8910.0+4309.716575j,24,june
9150.0+4149.582584j,24,june
9090.0+3939.045171j,24,june
8805.0+4067.854549j,24,june
8820.0+3991.107567j,24,june
8985.0+3803.222187j,24,june
9330.0+4362.893954j,24,june
8835.0+3068.561888j,24,june
10650.0+4351.29691j,24,june
10950.0+4862.866064j,24,june
10470.0+3972.614993j,24,june
9870.0+3596.913238j,24,june
15375.0+5514.776682j,24,june
57645.0+21258.909965j,24,june
57720.0+23412.421717j,24,june
57615.0+23641.224861j,24,june
57270.0+25989.435743j,24,june
57255.0+27133.361666j,24,june
57180.0+25865.450368j,24,june
57720.0+21927.796219j,24,june
57240.0+24251.104725j,24,june
57570.0+23157.095715j,24,june
59880.0+24031.334528j,24,june
60330.0+27414.902231j,24,june
58440.0+26536.494251j,24,june
45135.0+16364.580036j,24,june
14745.0+6466.532955j,24,june
17520.0+7222.062113j,24,june
14085.0+6687.638814j,24,june
9630.0+3970.161123j,24,june
9645.0+4226.237621j,24,june
9675.0+4216.539083j,24,june
10245.0+3850.181053j,24,june
11475.0+4655.228072j,24,june
11580.0+5155.240066j,24,june
11550.0+3799.449893j,24,june
12015.0+4060.759427j,24,june
11715.0+4537.037525j,24,june
11400.0+4434.077121j,24,june
11355.0+4674.547752j,24,june
11610.0+4662.386434j,24,june
36015.0+14278.671065j,24,june
60300.0+22923.035846j,24,june
61230.0+28097.601461j,24,june
60885.0+28007.089207j,24,june
59385.0+28368.814888j,24,june
58830.0+20187.879429j,24,june
60060.0+25712.038472j,24,june
60510.0+22819.695447j,24,june
60705.0+23215.881823j,24,june
60660.0+21596.282051j,24,june
60255.0+20366.163647j,24,june
60150.0+22553.76728j,24,june
40080.0+14657.166114j,24,june
18795.0+7906.000136j,24,june
21015.0+7718.624991j,24,june
15360.0+5796.432505j,24,june
12915.0+5228.735672j,24,june
13275.0+4872.039458j,24,june
12825.0+5166.529892j,24,june
12690.0+5639.49977j,24,june
12705.0+4733.125639j,24,june
14250.0+4696.696521j,24,june
14340.0+6822.717375j,24,june
13620.0+5430.127854j,24,june
11340.0+4033.556588j,24,june
11280.0+4260.337691j,24,june
11745.0+5157.55208j,24,june
11235.0+4872.346194j,24,june
11205.0+3927.842892j,24,june
26325.0+11963.72772j,24,june
60180.0+25540.931394j,24,june
60015.0+25922.832022j,24,june
59640.0+27509.099348j,24,june
59700.0+23242.783007j,24,june
59820.0+27928.766903j,24,june
60345.0+23009.304416j,24,june
59775.0+23642.059317j,24,june
59445.0+21643.299163j,24,june
59325.0+23420.033096j,24,june
59895.0+25494.895113j,24,june
59520.0+28160.351727j,24,june
57330.0+26226.386326j,24,june
19905.0+7205.636645j,24,june
22110.0+9646.00893j,24,june
18225.0+6772.164225j,24,june
12225.0+4205.287896j,24,june
12165.0+4345.325163j,24,june
12270.0+4575.635063j,24,june
12810.0+5279.342496j,24,june
12180.0+4429.941665j,24,june
12135.0+5313.31401j,24,june
12135.0+4200.285258j,24,june
12660.0+5207.642789j,24,june
12480.0+4437.357j,24,june
12270.0+5343.502868j,24,june
12300.0+5531.752466j,24,june
12510.0+5387.815651j,24,june
12600.0+6061.679056j,24,june
12075.0+4667.778555j,24,june
12060.0+4852.993219j,24,june
45705.0+16899.235429j,24,june
62655.0+22367.948311j,24,june
60885.0+21912.357502j,24,june
59670.0+21352.799067j,24,june
58500.0+19779.777162j,24,june
58620.0+23117.995421j,24,june
58620.0+20749.830759j,24,june
55485.0+25424.874544j,24,june
54885.0+19709.329763j,24,june
51255.0+16882.307838j,24,june
12555.0+4654.816124j,24,june
14655.0+6635.712461j,24,june
13590.0+6515.956111j,24,june
7485.0+2744.297544j,24,june
7455.0+3262.372396j,24,june
7470.0+2751.234629j,24,june
7440.0+3171.517606j,24,june
8025.0+2886.839791j,24,june
7740.0+2698.607428j,24,june
7485.0+2539.868951j,24,june
7440.0+2537.327828j,24,june
7455.0+2995.833051j,24,june
7770.0+3404.522331j,24,june
7740.0+3729.601907j,24,june
7440.0+3579.963591j,24,june
