# file...... multi_voltageC.csv
# date...... Sat Sep 11 00:03:26 2021
# user...... megan
# host...... (null)
# group..... class=meter
# property.. measured_voltage_C
# limit..... 0
# interval.. 60
# timestamp,Node633,Node632,Node650,Node680,Node684,Node2335,Node661,Node1642,Node3456,Node2361,Node3039,Node2818,Node3538,Node4031,Node4373,Node4767,Node7951,Node8156,Node8386,Node8565,Node9019,Node9160,Node9278,Node9922,Node5746,Node6139,Node7536,Node7719,Node7800,Node7901
2018-01-01 00:00:00 CST,-1144.16+2067.24j,-1146.78+2068.59j,-1200.89+2080j,-1101.96+2059.07j,-1102.73+2056.67j,-1138.92+2064.84j,-1134.46+2059.27j,-1132.7+2057.95j,-1102.55+2056.05j,-1107.22+2060.18j,-1105.77+2058.15j,-1107.22+2060.18j,-1098.56+2053.4j,-1091.71+2050.32j,-1093.5+2050.93j,-1094.26+2051.39j,-1089.8+2049.51j,-1090.37+2049.7j,-1089.89+2049.47j,-1092.47+2050.48j,-1092.46+2050.48j,-1093.99+2051.28j,-1092.67+2050.72j,-1092.94+2050.7j,-1098.44+2057.52j,-1097.84+2057.07j,-1100.07+2058.13j,-1129.53+2056.69j,-1130.74+2057.13j,-1130.93+2056.99j
2018-01-01 00:01:00 CST,-1145.12+2067.12j,-1147.62+2068.31j,-1200.89+2080j,-1103.73+2058.71j,-1104.65+2056.27j,-1140.13+2065.02j,-1135.21+2058.52j,-1133.44+2057.13j,-1104.57+2056.03j,-1108.96+2059.8j,-1107.47+2057.82j,-1108.96+2059.8j,-1100.47+2052.83j,-1094.26+2050.02j,-1095.44+2050.15j,-1095.39+2050.26j,-1092.36+2049.14j,-1092.92+2049.4j,-1092.31+2049.22j,-1094.41+2049.69j,-1094.41+2049.57j,-1095.12+2050.11j,-1093.02+2048.98j,-1094.07+2049.63j,-1100.25+2057.16j,-1099.63+2056.63j,-1101.84+2057.93j,-1130.6+2055.84j,-1131.3+2056.02j,-1131.32+2056.16j
2018-01-01 00:02:00 CST,-1144.49+2067.19j,-1146.98+2068.34j,-1200.89+2080j,-1102.31+2058.38j,-1102.99+2056.09j,-1139.52+2065.18j,-1134.61+2058.79j,-1132.84+2057.43j,-1102.95+2055.93j,-1107.54+2059.66j,-1106.18+2057.5j,-1107.54+2059.66j,-1098.52+2052.59j,-1091.92+2049.46j,-1092.38+2049.87j,-1093.78+2050.32j,-1089.98+2048.68j,-1090.05+2048.44j,-1090.2+2048.61j,-1090.26+2048.8j,-1091.34+2049.43j,-1093.44+2050.15j,-1091.82+2049.4j,-1092.46+2049.62j,-1098.79+2056.55j,-1098.32+2056.3j,-1100.43+2057.48j,-1130.04+2055.99j,-1130.66+2056.44j,-1130.79+2056.61j
2018-01-01 00:03:00 CST,-1131.72+2064.62j,-1134.21+2065.62j,-1200.89+2080j,-1077+2052.95j,-1074.92+2048.17j,-1126.76+2062.9j,-1121.65+2055.96j,-1119.83+2054.53j,-1074.89+2048.01j,-1082.14+2054.07j,-1080.64+2052.1j,-1082.14+2054.07j,-1067.78+2042.33j,-1050.69+2034.43j,-1062.16+2039.49j,-1061.28+2038.78j,-1039.7+2029.67j,-1047.79+2032.82j,-1048.62+2033.46j,-1060.49+2038.58j,-1061.04+2039.03j,-1061.01+2038.66j,-1057.5+2036.63j,-1059.96+2038.09j,-1073.56+2051.47j,-1073.05+2050.88j,-1075.09+2052.04j,-1116.83+2053.21j,-1117.67+2053.47j,-1117.75+2053.49j
2018-01-01 00:04:00 CST,-1081.76+2045.77j,-1084.28+2046.8j,-1200.89+2080j,-977.225+2015.75j,-965.323+2001.04j,-1076.74+2043.99j,-1072.08+2036.55j,-1070.28+2035.07j,-965.278+2000.88j,-982.26+2016.98j,-980.762+2014.93j,-982.261+2016.98j,-948.467+1985.17j,-922.207+1969.59j,-942.545+1981.88j,-907.401+1961.42j,-902.269+1957.51j,-919.188+1968.02j,-920.067+1968.34j,-940.714+1980.89j,-941.329+1981.32j,-907.123+1961.26j,-869.159+1939.32j,-906.029+1960.57j,-974.154+2014.19j,-973.2+2013.69j,-975.29+2014.77j,-1067.4+2033.65j,-1068.09+2033.98j,-1068.32+2034.11j
2018-01-01 00:05:00 CST,-1093.7+2052.17j,-1096.23+2053.29j,-1200.89+2080j,-1001.35+2028.53j,-991.738+2017.18j,-1088.67+2050.22j,-1083.75+2043.1j,-1081.79+2041.46j,-991.699+2017.02j,-1006.35+2029.91j,-1004.88+2027.89j,-1006.36+2029.91j,-977.199+2004.51j,-951.128+1991.67j,-971.686+2001.46j,-946.747+1987.33j,-931.258+1982.36j,-948.149+1990.11j,-949.068+1990.42j,-970.206+2000.62j,-970.506+2000.81j,-946.468+1987.2j,-919.126+1971.76j,-945.39+1986.53j,-998.401+2026.79j,-997.311+2026.23j,-999.422+2027.67j,-1078.77+2039.77j,-1079.59+2040.5j,-1079.8+2040.35j
2018-01-01 00:06:00 CST,-1117.53+2058.7j,-1120.01+2059.94j,-1200.89+2080j,-1048.01+2041.68j,-1042.62+2034.01j,-1112.56+2056.5j,-1108.45+2050.79j,-1106.66+2049.36j,-1042.56+2033.84j,-1052.93+2042.95j,-1051.47+2040.93j,-1052.93+2042.95j,-1032.39+2025.14j,-1004.94+2009.67j,-1027.17+2022.49j,-1021.99+2020.5j,-985.224+1997.96j,-1000.65+2007.66j,-1003.02+2008.62j,-1025.74+2021.78j,-1026+2021.94j,-1021.72+2020.38j,-1014.42+2017.23j,-1020.65+2019.88j,-1045.1+2040.27j,-1043.99+2039.52j,-1046.12+2040.63j,-1103.68+2047.74j,-1104.49+2048.39j,-1105.43+2048.75j
2018-01-01 00:07:00 CST,-1113.63+2058.9j,-1116.13+2059.92j,-1200.89+2080j,-1040.17+2041.6j,-1033.75+2032.97j,-1108.65+2057.14j,-1104.67+2050.99j,-1102.91+2049.6j,-1033.68+2032.61j,-1044.98+2042.58j,-1043.59+2040.5j,-1044.98+2042.58j,-1022.69+2023.52j,-992.992+2007.31j,-1017.26+2020.79j,-1011.17+2018.35j,-973.261+1996.37j,-987.298+2004.26j,-991.052+2006.2j,-1015.64+2019.85j,-1016.1+2020.13j,-1010.9+2018.21j,-1002.97+2014.75j,-1009.82+2017.69j,-1037.31+2040.08j,-1036.2+2039.89j,-1038.27+2040.8j,-1100.02+2048.07j,-1100.73+2048.74j,-1101.7+2049.04j
2018-01-01 00:08:00 CST,-1111.34+2058.73j,-1114.04+2059.88j,-1200.89+2080j,-1036.19+2041.68j,-1029.39+2033.03j,-1105.96+2056.74j,-1102.62+2050.75j,-1100.85+2049.35j,-1029.25+2032.5j,-1041.07+2042.7j,-1039.75+2040.48j,-1041.07+2042.7j,-1017.96+2023.57j,-988.302+2008.33j,-1012.57+2020.97j,-1005.09+2017.5j,-968.451+1998.56j,-982.636+2005.1j,-986.417+2007.44j,-1010.93+2020.25j,-1011.45+2020.36j,-1004.82+2017.38j,-996.543+2013.72j,-1003.75+2016.83j,-1033.15+2040.34j,-1032.29+2039.75j,-1034.3+2040.81j,-1097.73+2048.1j,-1098.69+2048.17j,-1099.84+2048.84j
2018-01-01 00:09:00 CST,-1104.13+2056.03j,-1106.76+2057.37j,-1200.89+2080j,-1021.39+2036.47j,-1014.5+2027.45j,-1098.88+2053.65j,-1095.46+2048.95j,-1093.73+2047.65j,-1014.34+2026.94j,-1026.17+2037.47j,-1022.13+2031.49j,-1026.17+2037.47j,-1003.09+2017.62j,-973.338+2001.19j,-997.781+2014.88j,-990.316+2011.69j,-953.411+1990.25j,-967.728+1997.93j,-971.446+2000.22j,-996.163+2014j,-996.737+2014.28j,-990.044+2011.54j,-981.603+2007.65j,-988.962+2011.04j,-1018.28+2035.09j,-1017.75+2034.74j,-1019.51+2035.51j,-1090.79+2046.46j,-1091.55+2046.69j,-1092.72+2047.09j
