# file...... multi_voltageC.csv
# date...... Wed Sep 15 15:27:07 2021
# user...... megan
# host...... (null)
# group..... class=meter
# property.. measured_voltage_C
# limit..... 0
# interval.. 60
# timestamp,Meter2,Meter1,Meter5,Meter3,Meter4,1_2_3,4_5_6,7_8_9,13_14_15,10_11_12,22_23_24,19_20_21,16_17_18
2018-01-01 00:36:00 CST,-1183.96+2083.48j,-1184.17+2083.89j,-1200.89+2080j,-1171.19+2088.66j,-1170.84+2088.8j,-1180.88+2082.27j,-1182.97+2082.7j,-1182.32+2081.77j,-1170.48+2088.01j,-1171.19+2088.66j,-1170.98+2088.47j,-1171.19+2088.66j,-1170.72+2088.64j
2018-01-01 00:37:00 CST,-1187.59+2083.14j,-1187.81+2083.58j,-1200.89+2080j,-1178.21+2087.85j,-1177.91+2087.86j,-1184.52+2081.82j,-1186.64+2082.54j,-1185.98+2081.7j,-1177.63+2087.01j,-1178.21+2087.85j,-1178.03+2087.61j,-1178.21+2087.85j,-1177.81+2087.66j
2018-01-01 00:38:00 CST,-1184.18+2081.83j,-1185.18+2082.75j,-1200.89+2080j,-1175.73+2087.2j,-1175.36+2087.16j,-1176.67+2078.45j,-1183.99+2081.71j,-1183.34+2080.87j,-1175.03+2086.35j,-1175.73+2087.2j,-1175.52+2087j,-1175.73+2087.2j,-1175.17+2086.86j
2018-01-01 00:39:00 CST,-1184.58+2080.82j,-1185.56+2081.71j,-1200.89+2080j,-1176.14+2085.32j,-1175.82+2085.12j,-1177.13+2077.55j,-1184.52+2080.55j,-1183.92+2079.61j,-1175.49+2084.32j,-1176.14+2085.32j,-1175.94+2085.13j,-1176.14+2085.32j,-1175.6+2084.78j
2018-01-01 00:40:00 CST,-1186.55+2082.34j,-1187.53+2083.08j,-1200.89+2080j,-1180.01+2086.42j,-1179.82+2086.12j,-1179.11+2079.98j,-1186.42+2082.28j,-1185.83+2081.38j,-1179.46+2085.34j,-1180.01+2086.42j,-1179.81+2086.19j,-1180.01+2086.42j,-1179.7+2085.64j
2018-01-01 00:41:00 CST,-1185.43+2081.56j,-1186.34+2082.42j,-1200.89+2080j,-1178.19+2085.6j,-1178.01+2085.29j,-1177.83+2078.98j,-1184.92+2081.46j,-1184.31+2080.62j,-1177.7+2084.47j,-1178.19+2085.6j,-1177.98+2085.37j,-1178.19+2085.59j,-1177.88+2084.86j
2018-01-01 00:42:00 CST,-1185.53+2084.85j,-1186.4+2086.11j,-1200.89+2080j,-1178.8+2095.12j,-1178.95+2095.96j,-1177.28+2081.08j,-1184.84+2084.84j,-1184.17+2084j,-1178.59+2095.19j,-1178.8+2095.12j,-1178.62+2094.88j,-1178.8+2095.12j,-1179.18+2096.63j
2018-01-01 00:43:00 CST,-1185.51+2091.12j,-1186.4+2092.25j,-1200.89+2080j,-1178.9+2107.11j,-1179.12+2108.97j,-1177.31+2087.58j,-1184.87+2090.91j,-1184.17+2090.09j,-1178.83+2108.14j,-1178.9+2107.11j,-1178.69+2106.9j,-1178.9+2107.1j,-1179.45+2110.7j
2018-01-01 00:44:00 CST,-1186.65+2092.12j,-1187.5+2093.2j,-1200.89+2080j,-1180.74+2108.8j,-1180.87+2110.73j,-1178.49+2088.29j,-1186.04+2091.86j,-1185.36+2091.03j,-1180.53+2109.94j,-1180.74+2108.8j,-1180.56+2108.56j,-1180.75+2108.8j,-1181.12+2112.48j
2018-01-01 00:45:00 CST,-1187.85+2091.21j,-1188.6+2092.17j,-1200.89+2080j,-1182.24+2106.52j,-1182.47+2108.34j,-1180.38+2087.71j,-1187.23+2090.81j,-1186.54+2090.03j,-1182.14+2107.55j,-1182.24+2106.52j,-1182.03+2106.3j,-1182.24+2106.52j,-1182.82+2109.99j
2018-01-01 00:46:00 CST,-1190.92+2106.49j,-1191.76+2107.4j,-1200.89+2080j,-1188.98+2137.01j,-1189.25+2138.93j,-1183.53+2103.97j,-1190.36+2106j,-1189.66+2105.2j,-1188.93+2138.15j,-1188.98+2137.01j,-1188.79+2136.79j,-1188.98+2137.01j,-1189.61+2140.67j
2018-01-01 00:47:00 CST,-1190.33+2111.95j,-1191.11+2112.9j,-1200.89+2080j,-1186.48+2147.99j,-1186.53+2149.74j,-1182.92+2109.24j,-1190.06+2111.73j,-1189.37+2110.93j,-1186.27+2148.96j,-1186.48+2147.99j,-1186.28+2147.78j,-1186.48+2147.98j,-1186.71+2151.61j
2018-01-01 00:48:00 CST,-1194.44+2111.32j,-1195.26+2112.31j,-1200.89+2080j,-1194.71+2146.77j,-1195+2148.6j,-1187.02+2108.19j,-1194.31+2111.25j,-1193.62+2110.45j,-1194.75+2147.8j,-1194.71+2146.77j,-1194.5+2146.57j,-1194.71+2146.77j,-1195.47+2150.55j
2018-01-01 00:49:00 CST,-1191.39+2112.58j,-1192.1+2113.45j,-1200.89+2080j,-1187.92+2148.47j,-1187.97+2150.26j,-1183.98+2109.1j,-1191.17+2112.39j,-1190.48+2111.59j,-1187.73+2149.46j,-1187.92+2148.47j,-1187.71+2148.27j,-1187.92+2148.47j,-1188.16+2152.19j
2018-01-01 00:50:00 CST,-1188.08+2101.81j,-1188.88+2102.58j,-1200.89+2080j,-1182.59+2126.13j,-1182.45+2128.03j,-1179.96+2098.79j,-1187.58+2101.44j,-1186.7+2100.58j,-1182.17+2127.24j,-1182.59+2126.13j,-1182.36+2125.94j,-1182.59+2126.13j,-1182.59+2129.95j
2018-01-01 00:51:00 CST,-1184.4+2087.41j,-1185.33+2088.45j,-1200.89+2080j,-1176.81+2099.06j,-1176.91+2100.76j,-1176.05+2084.07j,-1183.77+2087.03j,-1182.72+2086.05j,-1176.58+2100j,-1176.81+2099.06j,-1176.59+2098.89j,-1176.82+2099.06j,-1177.25+2102.46j
2018-01-01 00:52:00 CST,-1185.84+2084.6j,-1186.65+2085.49j,-1200.89+2080j,-1178.83+2092.21j,-1178.71+2093.07j,-1178.12+2081.57j,-1185.1+2084.25j,-1184.08+2083.37j,-1178.41+2092.3j,-1178.83+2092.21j,-1178.6+2092.01j,-1178.83+2092.21j,-1178.73+2094.08j
2018-01-01 00:53:00 CST,-1183.37+2087.56j,-1184.21+2088.36j,-1200.89+2080j,-1174.94+2097.92j,-1174.56+2097.42j,-1175.92+2084.56j,-1182.4+2086.84j,-1181.34+2085.93j,-1174.25+2096.66j,-1174.94+2097.92j,-1174.73+2097.7j,-1174.94+2097.91j,-1174.34+2097.05j
2018-01-01 00:54:00 CST,-1184.66+2093.36j,-1185.48+2094.19j,-1200.89+2080j,-1178+2110.04j,-1177.67+2109.53j,-1177.23+2090.17j,-1183.51+2092.47j,-1182.5+2091.46j,-1177.4+2108.72j,-1178+2110.04j,-1177.82+2109.79j,-1178+2110.04j,-1177.48+2109.19j
2018-01-01 00:55:00 CST,-1179.56+2089.24j,-1180.46+2090.04j,-1200.89+2080j,-1168.4+2101.68j,-1167.57+2100.73j,-1172.08+2085.98j,-1178.48+2088.3j,-1177.48+2087.24j,-1167.08+2098.95j,-1168.4+2101.68j,-1168.2+2101.48j,-1168.4+2101.68j,-1167.36+2100.38j
2018-01-01 00:56:00 CST,-1183.19+2088.4j,-1184.08+2089.02j,-1200.89+2080j,-1175.57+2098.35j,-1174.77+2097.55j,-1175.74+2085.42j,-1181.99+2087.55j,-1180.94+2086.6j,-1174.16+2095.95j,-1175.57+2098.35j,-1175.35+2098.16j,-1175.57+2098.35j,-1174.58+2097.2j
2018-01-01 00:57:00 CST,-1177.2+2076.71j,-1178.22+2077.36j,-1200.89+2080j,-1164.08+2074.45j,-1163.25+2073.54j,-1169.03+2073.42j,-1176.13+2076.09j,-1175.03+2075.28j,-1162.78+2071.82j,-1164.08+2074.45j,-1163.88+2074.25j,-1164.08+2074.45j,-1163.06+2073.15j
