# file...... multi_voltageA.csv
# date...... Sat Sep 11 00:02:56 2021
# user...... megan
# host...... (null)
# group..... class=meter
# property.. measured_voltage_A
# limit..... 0
# interval.. 60
# timestamp,Node633,Node632,Node650,Node680,Node684,Node2335,Node661,Node1642,Node3456,Node2361,Node3039,Node2818,Node3538,Node4031,Node4373,Node4767,Node7951,Node8156,Node8386,Node8565,Node9019,Node9160,Node9278,Node9922,Node5746,Node6139,Node7536,Node7719,Node7800,Node7901
2018-01-01 00:20:00 CST,+2444.69-12.6687i,+2444.06-12.569i,+2401.78+0i,+2479.4-22.9309i,+2479.47-23.289i,+2444.69-12.6687i,+2453.78-15.4985i,+2455.29-15.9584i,+2479.47-23.2906i,+2476.12-22.0327i,+2476.11-23.2704i,+2476.12-22.0327i,+2482.76-24.5229i,+2488.7-25.9712i,+2486.26-25.4734i,+2490.12-26.2314i,+2490.23-26.3832i,+2491.65-26.6397i,+2489.81-26.2354i,+2486.87-25.6503i,+2486.89-25.6308i,+2490.29-26.2643i,+2495.02-27.5134i,+2490.93-26.3737i,+2481.96-23.3768i,+2481.82-23.5558i,+2480.22-23.1055i,+2458.3-16.7406i,+2456.63-16.323i,+2457.11-16.3821i
2018-01-01 00:21:00 CST,+2444.42-12.8021i,+2443.79-12.6861i,+2401.78+0i,+2478.97-23.5663i,+2479.1-23.7606i,+2444.42-12.8021i,+2453.33-15.3636i,+2454.8-15.7726i,+2479.1-23.7622i,+2475.75-22.4967i,+2475.72-23.7397i,+2475.75-22.4967i,+2482.39-25.0016i,+2488.33-26.3276i,+2485.87-25.7531i,+2489.78-26.9691i,+2489.83-26.6952i,+2491.27-26.9419i,+2489.44-26.6075i,+2486.48-25.8716i,+2486.5-25.9073i,+2489.95-27.0214i,+2494.72-28.3811i,+2490.6-27.1885i,+2481.38-24.1616i,+2481.44-24.3072i,+2479.79-23.7792i,+2457.76-16.5335i,+2456.04-16.0421i,+2456.62-16.1108i
2018-01-01 00:22:00 CST,+2442.44-11.4175i,+2441.92-11.2878i,+2401.78+0i,+2475.69-20.6808i,+2475.78-20.9255i,+2442.44-11.4175i,+2451.07-13.8653i,+2452.47-14.2655i,+2475.77-20.927i,+2472.54-19.793i,+2472.63-20.9673i,+2472.54-19.793i,+2478.95-22.0344i,+2484.82-23.4815i,+2482.46-22.8906i,+2485.67-23.2395i,+2486.34-23.9347i,+2487.63-24.0289i,+2485.94-23.8013i,+2483.06-22.9935i,+2483.09-23.0018i,+2485.84-23.2856i,+2490.49-24.0605i,+2486.49-23.4239i,+2478.04-21.1278i,+2478.11-21.3052i,+2476.47-20.8499i,+2455.55-15.0542i,+2453.35-14.4701i,+2454.21-14.625i
2018-01-01 00:23:00 CST,+2440.75-10.6011i,+2440.28-10.5141i,+2401.78+0i,+2472.83-19.6796i,+2472.76-19.9224i,+2440.75-10.6011i,+2449.04-12.5516i,+2450.37-12.8794i,+2472.75-19.9239i,+2469.67-18.8297i,+2469.66-20.0503i,+2469.67-18.8297i,+2475.77-20.9845i,+2481.22-22.2871i,+2479.27-21.7509i,+2482.05-22.3554i,+2482.74-22.7062i,+2483.32-22.7589i,+2482.36-22.5288i,+2479.89-21.9161i,+2479.9-21.8864i,+2482.22-22.3879i,+2486.89-23.3552i,+2482.88-22.6036i,+2475.23-20.0978i,+2475.3-20.2544i,+2473.55-19.8592i,+2453.29-13.388i,+2451.23-13.0982i,+2451.98-13.1985i
2018-01-01 00:24:00 CST,+2442.02-12.2455i,+2441.54-12.1377i,+2401.78+0i,+2476-23.3486i,+2476.2-23.6012i,+2442.02-12.2455i,+2449.65-13.9603i,+2450.84-14.2263i,+2476.18-23.604i,+2472.82-22.2688i,+2472.8-23.4959i,+2472.82-22.2688i,+2479.43-24.8742i,+2485.99-26.5533i,+2483.02-25.879i,+2485.81-26.5401i,+2487.56-27.0054i,+2488.95-27.2764i,+2487.08-26.8023i,+2483.63-26.0375i,+2483.66-26.0502i,+2485.99-26.5824i,+2490.73-27.9091i,+2486.63-26.7081i,+2478.43-24.0361i,+2478.51-24.0873i,+2476.72-23.493i,+2453.63-14.6496i,+2451.68-14.3422i,+2452.02-14.5105i
2018-01-01 00:25:00 CST,+2441.1-11.1509i,+2440.63-11.0615i,+2401.78+0i,+2473.79-20.6731i,+2474.34-21.2341i,+2441.1-11.1509i,+2448.76-13.0811i,+2449.97-13.3955i,+2474.33-21.2382i,+2470.98-19.9445i,+2471.09-21.1096i,+2470.98-19.9445i,+2477.55-22.4766i,+2484.08-24.1512i,+2481.09-23.4296i,+2483.84-24.0881i,+2485.59-24.507i,+2487.04-24.9459i,+2485.19-24.4375i,+2481.7-23.553i,+2481.72-23.5997i,+2483.98-24.113i,+2488.73-25.3843i,+2484.66-24.2532i,+2476.13-21.0639i,+2475.68-21.1138i,+2474.49-20.8382i,+2452.82-13.9622i,+2450.83-13.6123i,+2451.16-13.6579i
2018-01-01 00:26:00 CST,+2440.38-10.2904i,+2439.91-10.2285i,+2401.78+0i,+2472.31-19.0084i,+2472.91-19.4473i,+2440.38-10.2904i,+2448.01-12.264i,+2449.24-12.5634i,+2472.9-19.4503i,+2469.59-18.2952i,+2469.66-19.4661i,+2469.59-18.2952i,+2476.07-20.5363i,+2482.35-21.7594i,+2479.56-21.4114i,+2482.36-21.8971i,+2483.62-21.9935i,+2485.27-22.3165i,+2483.45-21.9541i,+2480.17-21.5183i,+2480.18-21.5419i,+2482.5-21.9266i,+2487.2-22.8771i,+2483.18-22.1205i,+2474.73-19.5953i,+2473.98-19.2894i,+2473-19.1186i,+2452.22-13.1761i,+2450.09-12.7351i,+2450.38-12.74i
2018-01-01 00:27:00 CST,+2442.48-11.7623i,+2442-11.6446i,+2401.78+0i,+2473.25-20.6642i,+2473.67-21.0643i,+2442.48-11.7623i,+2453.4-14.8152i,+2455.31-15.3794i,+2473.66-21.0674i,+2470.54-19.9227i,+2470.55-21.1285i,+2470.54-19.9227i,+2476.65-22.1437i,+2482.22-23.3826i,+2479.83-22.9294i,+2482.97-23.5286i,+2483.39-23.6514i,+2484.43-23.8293i,+2483.33-23.5923i,+2480.44-23.0568i,+2480.46-23.0953i,+2483.12-23.5703i,+2487.86-24.597i,+2483.79-23.7121i,+2475.65-21.2096i,+2474.95-20.9667i,+2473.96-20.8436i,+2458.35-16.1502i,+2456.17-15.5952i,+2456.47-15.5871i
2018-01-01 00:28:00 CST,+2441.61-11.5602i,+2441.13-11.452i,+2401.78+0i,+2472.8-20.8521i,+2473.24-21.2435i,+2441.61-11.5602i,+2451.23-14.0943i,+2452.95-14.5302i,+2473.23-21.2471i,+2470.07-20.0771i,+2470.05-21.3004i,+2470.07-20.0771i,+2476.26-22.3564i,+2482.31-23.9106i,+2479.18-23.0252i,+2482.62-23.7639i,+2483.41-24.2243i,+2485.04-24.66i,+2483.45-24.161i,+2479.78-23.1373i,+2479.8-23.1766i,+2482.77-23.8008i,+2487.5-24.7917i,+2483.44-23.9582i,+2475.15-21.2792i,+2474.58-21.3472i,+2473.49-21.0143i,+2456.12-15.1439i,+2453.81-14.737i,+2454.2-14.7494i
2018-01-01 00:29:00 CST,+2441.33-11.1016i,+2440.85-11.0144i,+2401.78+0i,+2473.52-20.3134i,+2474.14-20.7099i,+2441.33-11.1016i,+2449.61-13.3759i,+2451.07-13.7677i,+2474.13-20.7136i,+2470.82-19.5124i,+2470.91-20.6822i,+2470.82-19.5124i,+2477.31-21.8553i,+2483.22-23.0231i,+2480.22-22.4347i,+2484.64-23.7552i,+2484.3-23.2058i,+2486.12-23.5055i,+2484.07-23.2659i,+2480.83-22.5817i,+2480.84-22.59i,+2484.8-23.7833i,+2489.49-24.9749i,+2485.47-23.9919i,+2475.94-20.9338i,+2475.19-20.7121i,+2474.22-20.4264i,+2454.14-14.3954i,+2451.84-13.9613i,+2452.34-14.1116i
