grid,id,month
7170.0+3207.722465j,9,sept
7140.0+2573.583697j,9,sept
7140.0+2939.996614j,9,sept
7155.0+3120.568742j,9,sept
7155.0+2966.270907j,9,sept
16395.0+6921.159643j,9,sept
48660.0+19159.219309j,9,sept
49020.0+22568.931104j,9,sept
48915.0+18255.251576j,9,sept
49005.0+21788.016314j,9,sept
48975.0+20205.212195j,9,sept
48870.0+21726.676623j,9,sept
41355.0+19889.96811j,9,sept
14745.0+7100.480113j,9,sept
13215.0+5969.367381j,9,sept
7065.0+3031.735656j,9,sept
7140.0+2619.629028j,9,sept
6495.0+2402.558595j,9,sept
5070.0+2252.434119j,9,sept
5100.0+1908.290872j,9,sept
5085.0+2245.237925j,9,sept
5130.0+2426.529834j,9,sept
5145.0+2278.018413j,9,sept
5145.0+2482.299783j,9,sept
5085.0+2032.847914j,9,sept
5085.0+1898.212733j,9,sept
5100.0+2109.254844j,9,sept
34485.0+14507.185825j,9,sept
49050.0+20861.084849j,9,sept
48915.0+19403.517534j,9,sept
48900.0+20896.733934j,9,sept
48930.0+18541.347077j,9,sept
48855.0+22233.604923j,9,sept
48750.0+20624.473291j,9,sept
48885.0+21813.321107j,9,sept
24555.0+9775.739102j,9,sept
14580.0+6097.026302j,9,sept
9585.0+4144.274186j,9,sept
7095.0+3095.573369j,9,sept
7095.0+3275.211912j,9,sept
7080.0+2897.130212j,9,sept
7050.0+3352.733699j,9,sept
7050.0+3284.413807j,9,sept
7020.0+3230.856239j,9,sept
7035.0+2492.421948j,9,sept
7035.0+2637.30592j,9,sept
7020.0+2513.963179j,9,sept
7005.0+3134.727456j,9,sept
22095.0+9272.899613j,9,sept
46905.0+21032.978434j,9,sept
46230.0+19809.110832j,9,sept
46215.0+21604.395719j,9,sept
46230.0+16929.896716j,9,sept
46245.0+20975.807034j,9,sept
42210.0+16201.552764j,9,sept
12510.0+4988.726165j,9,sept
11730.0+5014.48424j,9,sept
4980.0+1646.463142j,9,sept
4965.0+2230.031876j,9,sept
5250.0+1820.286474j,9,sept
7200.0+3471.643479j,9,sept
7080.0+2792.439995j,9,sept
7020.0+2624.444577j,9,sept
7035.0+2593.414943j,9,sept
7020.0+2878.586694j,9,sept
7005.0+3055.932496j,9,sept
7005.0+2918.773185j,9,sept
7035.0+3226.388953j,9,sept
7005.0+2452.516439j,9,sept
33045.0+12348.517805j,9,sept
48105.0+20444.947325j,9,sept
48180.0+19007.923902j,9,sept
48180.0+22776.366132j,9,sept
48150.0+20000.605442j,9,sept
48195.0+17051.268311j,9,sept
48165.0+17227.410337j,9,sept
48030.0+19215.530339j,9,sept
48060.0+23114.563432j,9,sept
38040.0+15216.222757j,9,sept
14580.0+5983.22639j,9,sept
10515.0+4602.016492j,9,sept
4965.0+1919.463484j,9,sept
4965.0+1867.959912j,9,sept
4950.0+2252.881545j,9,sept
4965.0+1995.252874j,9,sept
4950.0+2224.54193j,9,sept
4965.0+1975.268985j,9,sept
5010.0+1930.705503j,9,sept
5010.0+1925.76754j,9,sept
4995.0+1825.368373j,9,sept
6120.0+2209.022773j,9,sept
7155.0+3214.043009j,9,sept
9315.0+3679.545285j,9,sept
47850.0+22591.741051j,9,sept
48165.0+17419.396088j,9,sept
48150.0+18627.326263j,9,sept
48090.0+21503.867235j,9,sept
48150.0+19746.346943j,9,sept
48150.0+19408.683073j,9,sept
48105.0+18294.427754j,9,sept
47985.0+18159.211409j,9,sept
21270.0+8534.425824j,9,sept
14310.0+5520.94208j,9,sept
8865.0+3023.405011j,9,sept
6945.0+2712.774259j,9,sept
6945.0+2659.056626j,9,sept
6930.0+3298.998224j,9,sept
6930.0+2372.145067j,9,sept
6960.0+3202.232237j,9,sept
5820.0+2053.791841j,9,sept
4935.0+1624.384007j,9,sept
4980.0+1724.795337j,9,sept
4950.0+1980.137266j,9,sept
4950.0+1923.324676j,9,sept
20430.0+9254.191879j,9,sept
45795.0+21561.175701j,9,sept
46125.0+21226.560804j,9,sept
45930.0+21199.415518j,9,sept
45990.0+16112.419013j,9,sept
46185.0+21268.044523j,9,sept
48285.0+16967.001063j,9,sept
48045.0+20765.539773j,9,sept
24105.0+9297.029123j,9,sept
14445.0+5153.083736j,9,sept
9525.0+3249.088852j,9,sept
7020.0+2452.508219j,9,sept
7020.0+2869.514956j,9,sept
7035.0+3343.450442j,9,sept
7050.0+2911.618462j,9,sept
7005.0+2958.793731j,9,sept
6990.0+2705.837065j,9,sept
7005.0+2902.099489j,9,sept
6990.0+3223.772873j,9,sept
6975.0+3205.514754j,9,sept
6975.0+2776.679424j,9,sept
6945.0+3239.627182j,9,sept
6990.0+2629.835152j,9,sept
7020.0+3106.439691j,9,sept
5100.0+1942.930106j,9,sept
4980.0+2162.890325j,9,sept
34125.0+11661.359637j,9,sept
45795.0+19186.427451j,9,sept
45750.0+19918.708207j,9,sept
45795.0+21676.158643j,9,sept
45765.0+19757.178561j,9,sept
45795.0+21382.994177j,9,sept
45765.0+20385.954997j,9,sept
41850.0+18864.427315j,9,sept
13455.0+5546.869381j,9,sept
14040.0+6025.072334j,9,sept
7020.0+2926.181251j,9,sept
7020.0+3142.700177j,9,sept
6990.0+3089.260039j,9,sept
6990.0+3040.291588j,9,sept
6990.0+3305.280574j,9,sept
6990.0+2715.113312j,9,sept
6990.0+3010.790981j,9,sept
6975.0+3237.683682j,9,sept
6945.0+2508.604356j,9,sept
6945.0+3069.896037j,9,sept
6945.0+3146.052069j,9,sept
6930.0+2532.886887j,9,sept
6930.0+2891.51313j,9,sept
6930.0+3194.139257j,9,sept
6915.0+2668.694445j,9,sept
6915.0+2647.404359j,9,sept
5265.0+2252.413105j,9,sept
4920.0+2229.628691j,9,sept
17085.0+6496.280157j,9,sept
45300.0+19788.278683j,9,sept
45690.0+15194.762936j,9,sept
45675.0+20495.872077j,9,sept
45720.0+17239.316742j,9,sept
45660.0+16176.257156j,9,sept
45660.0+15346.615872j,9,sept
33255.0+13147.830019j,9,sept
13140.0+5649.745968j,9,sept
12030.0+5005.930417j,9,sept
7005.0+2786.764311j,9,sept
6975.0+3158.84788j,9,sept
6960.0+2392.157129j,9,sept
6960.0+3130.824062j,9,sept
6975.0+3110.509412j,9,sept
6945.0+2866.371939j,9,sept
6975.0+2564.920843j,9,sept
6945.0+3203.491488j,9,sept
6960.0+2312.523409j,9,sept
6960.0+2340.829461j,9,sept
6945.0+2431.212632j,9,sept
6945.0+2389.926729j,9,sept
6930.0+2966.833668j,9,sept
6990.0+2435.523446j,9,sept
6930.0+3083.254681j,9,sept
6210.0+2261.419041j,9,sept
4935.0+2143.618086j,9,sept
4950.0+1671.488958j,9,sept
5070.0+2236.832424j,9,sept
5010.0+2168.014353j,9,sept
4920.0+2033.681415j,9,sept
4920.0+1659.922094j,9,sept
4935.0+1756.375301j,9,sept
40410.0+13526.575785j,9,sept
45480.0+19781.352783j,9,sept
45525.0+19659.464827j,9,sept
47295.0+18894.259021j,9,sept
47700.0+17882.96966j,9,sept
47580.0+17119.480347j,9,sept
32280.0+11752.22114j,9,sept
14610.0+5974.540427j,9,sept
11175.0+3943.249372j,9,sept
6960.0+2534.654117j,9,sept
6960.0+2591.560209j,9,sept
6945.0+2618.153542j,9,sept
6945.0+2850.958999j,9,sept
6945.0+2424.113119j,9,sept
6930.0+3253.66913j,9,sept
6930.0+3183.115488j,9,sept
6930.0+2879.747052j,9,sept
6915.0+2774.909351j,9,sept
6930.0+2771.948391j,9,sept
6090.0+2797.279358j,9,sept
4950.0+1891.558486j,9,sept
4935.0+2323.626499j,9,sept
4950.0+2089.360079j,9,sept
4920.0+2341.448384j,9,sept
4935.0+1790.934678j,9,sept
4920.0+1999.346594j,9,sept
4920.0+1702.956435j,9,sept
4920.0+2241.438975j,9,sept
4920.0+2165.193454j,9,sept
4905.0+2118.706245j,9,sept
6810.0+2509.224812j,9,sept
7080.0+2592.233164j,9,sept
6990.0+2568.500548j,9,sept
26025.0+9488.308152j,9,sept
47235.0+18466.566938j,9,sept
47520.0+22204.023514j,9,sept
47505.0+18400.147131j,9,sept
