grid,id,month
62370.0+24558.136339j,4,sept
62400.0+22508.760888j,4,sept
62685.0+24876.220444j,4,sept
62595.0+22744.444486j,4,sept
62385.0+26025.418478j,4,sept
62445.0+28001.974863j,4,sept
64155.0+24147.685025j,4,sept
64635.0+28904.596677j,4,sept
64455.0+29490.648247j,4,sept
64395.0+26035.342137j,4,sept
64275.0+21560.112847j,4,sept
64275.0+29275.642896j,4,sept
64335.0+24275.681809j,4,sept
64365.0+26101.733419j,4,sept
64305.0+25273.26396j,4,sept
64305.0+30091.004311j,4,sept
64215.0+28416.893721j,4,sept
64320.0+27207.61874j,4,sept
64245.0+24641.777465j,4,sept
64185.0+30868.667927j,4,sept
64155.0+24801.381605j,4,sept
64530.0+29269.002053j,4,sept
64935.0+26852.788752j,4,sept
64860.0+26012.274235j,4,sept
64875.0+26841.254932j,4,sept
64785.0+29430.172399j,4,sept
64815.0+23283.449783j,4,sept
64725.0+21756.488324j,4,sept
64650.0+24639.707885j,4,sept
64635.0+27739.547711j,4,sept
64560.0+23205.795937j,4,sept
64650.0+28509.987529j,4,sept
64635.0+27182.189836j,4,sept
63105.0+27559.890483j,4,sept
62580.0+21883.889621j,4,sept
62625.0+24781.515995j,4,sept
62580.0+21937.502957j,4,sept
62520.0+21668.816698j,4,sept
63180.0+25666.673454j,4,sept
63150.0+24234.014855j,4,sept
62520.0+21660.692121j,4,sept
62295.0+28739.70571j,4,sept
62205.0+20615.207122j,4,sept
62235.0+28935.37118j,4,sept
62250.0+26008.557306j,4,sept
62235.0+25866.84828j,4,sept
62160.0+29006.026518j,4,sept
62055.0+20725.496086j,4,sept
62115.0+21106.678705j,4,sept
62085.0+21788.907744j,4,sept
62070.0+24724.277226j,4,sept
62025.0+28293.484148j,4,sept
62025.0+24147.963849j,4,sept
62055.0+28142.830048j,4,sept
61980.0+23159.771236j,4,sept
62355.0+28210.990919j,4,sept
64440.0+29147.720394j,4,sept
63750.0+30785.142558j,4,sept
63720.0+29021.460598j,4,sept
63615.0+24312.242371j,4,sept
63240.0+25905.183728j,4,sept
63450.0+24650.5846j,4,sept
63555.0+30313.058152j,4,sept
63735.0+27280.228715j,4,sept
66960.0+29365.234674j,4,sept
65220.0+27854.209081j,4,sept
64005.0+24020.213276j,4,sept
65190.0+30618.878286j,4,sept
63915.0+30580.419388j,4,sept
63285.0+30446.471242j,4,sept
62730.0+25166.533351j,4,sept
62145.0+28629.524671j,4,sept
61305.0+23214.892808j,4,sept
61245.0+22777.665634j,4,sept
61275.0+23287.481213j,4,sept
61260.0+28520.299374j,4,sept
61245.0+25938.50225j,4,sept
61230.0+21250.012211j,4,sept
61200.0+25679.887295j,4,sept
61185.0+29228.306727j,4,sept
61125.0+26690.274668j,4,sept
61140.0+25253.980935j,4,sept
59160.0+21680.261783j,4,sept
59145.0+22295.696302j,4,sept
59160.0+25813.724481j,4,sept
59175.0+21544.831197j,4,sept
59220.0+25226.818699j,4,sept
59100.0+22764.121568j,4,sept
59130.0+27634.801431j,4,sept
59100.0+22727.080278j,4,sept
59070.0+23989.988383j,4,sept
59040.0+26680.493956j,4,sept
59040.0+21774.254782j,4,sept
59040.0+25872.029168j,4,sept
59085.0+24324.695379j,4,sept
59100.0+23851.281225j,4,sept
59085.0+20791.253599j,4,sept
59055.0+26849.708277j,4,sept
59085.0+23842.206826j,4,sept
59070.0+20671.861561j,4,sept
60225.0+27027.568277j,4,sept
59130.0+24772.505694j,4,sept
59085.0+24796.185374j,4,sept
59085.0+23010.226526j,4,sept
59040.0+22860.71475j,4,sept
59340.0+20331.992232j,4,sept
61455.0+27207.264334j,4,sept
61245.0+26073.474559j,4,sept
58605.0+20787.069987j,4,sept
58560.0+27799.068929j,4,sept
58620.0+24141.124928j,4,sept
58650.0+19394.648835j,4,sept
58665.0+25884.765999j,4,sept
58590.0+22928.700095j,4,sept
58515.0+22457.087726j,4,sept
58575.0+20344.718165j,4,sept
58560.0+20933.983201j,4,sept
58575.0+20552.833662j,4,sept
58530.0+27751.611669j,4,sept
58545.0+24533.470117j,4,sept
58530.0+27213.255885j,4,sept
58500.0+20718.317505j,4,sept
58500.0+26214.569269j,4,sept
58515.0+23763.594799j,4,sept
58515.0+20793.039434j,4,sept
58545.0+22494.229238j,4,sept
58470.0+26484.662465j,4,sept
58410.0+22920.273352j,4,sept
58395.0+27485.534018j,4,sept
58410.0+19709.080352j,4,sept
57255.0+26538.583112j,4,sept
56325.0+23841.66211j,4,sept
56355.0+25504.209601j,4,sept
56280.0+24339.640325j,4,sept
56310.0+24211.731418j,4,sept
56325.0+24146.505495j,4,sept
56280.0+23448.409706j,4,sept
56310.0+23628.616645j,4,sept
56310.0+22556.839218j,4,sept
56340.0+20953.001535j,4,sept
56340.0+21197.798907j,4,sept
56265.0+24562.812158j,4,sept
56160.0+20345.790447j,4,sept
56205.0+19367.269165j,4,sept
56205.0+25511.263763j,4,sept
56220.0+18949.54653j,4,sept
56235.0+19728.711425j,4,sept
56280.0+21891.674966j,4,sept
56235.0+26783.835716j,4,sept
56235.0+24626.701697j,4,sept
56310.0+23507.302059j,4,sept
56295.0+23216.129213j,4,sept
56265.0+27213.511217j,4,sept
56250.0+21142.528098j,4,sept
56655.0+19572.010962j,4,sept
58635.0+23671.208883j,4,sept
58410.0+24162.760212j,4,sept
58425.0+21592.33194j,4,sept
58410.0+23693.450099j,4,sept
58380.0+20964.532035j,4,sept
58380.0+22112.236489j,4,sept
58380.0+22748.21693j,4,sept
58350.0+21286.576762j,4,sept
58305.0+23681.662448j,4,sept
58335.0+19215.549331j,4,sept
58290.0+24596.038089j,4,sept
58245.0+28133.204172j,4,sept
58230.0+27242.956846j,4,sept
58230.0+20553.126904j,4,sept
58230.0+24892.072738j,4,sept
58230.0+26356.442337j,4,sept
58275.0+25373.588959j,4,sept
58215.0+23333.188735j,4,sept
58230.0+23353.831087j,4,sept
58155.0+24494.592033j,4,sept
58185.0+25648.907834j,4,sept
58185.0+22656.876951j,4,sept
58155.0+19335.356024j,4,sept
57990.0+21640.372898j,4,sept
56130.0+24864.078358j,4,sept
56100.0+26395.239736j,4,sept
56055.0+19787.989384j,4,sept
56070.0+25680.695279j,4,sept
55995.0+21362.612948j,4,sept
55980.0+21901.013529j,4,sept
55935.0+19710.612289j,4,sept
55950.0+24349.732984j,4,sept
55965.0+25421.247317j,4,sept
55935.0+25810.228032j,4,sept
55980.0+23068.871583j,4,sept
55950.0+20242.156571j,4,sept
55980.0+26098.093792j,4,sept
56040.0+24174.503495j,4,sept
56010.0+22951.654604j,4,sept
55980.0+19828.101698j,4,sept
55995.0+24086.335483j,4,sept
56025.0+23576.271388j,4,sept
56010.0+20262.616618j,4,sept
56025.0+21824.546028j,4,sept
56025.0+18665.493543j,4,sept
55995.0+19333.100639j,4,sept
55980.0+18830.634285j,4,sept
55995.0+24159.434111j,4,sept
57660.0+22171.987398j,4,sept
58185.0+25170.064712j,4,sept
58155.0+27463.589014j,4,sept
58050.0+21742.409516j,4,sept
58020.0+25924.434178j,4,sept
58005.0+24738.377714j,4,sept
57990.0+21247.415121j,4,sept
57975.0+27102.629718j,4,sept
57975.0+21110.565205j,4,sept
57945.0+20770.452762j,4,sept
57930.0+23323.426716j,4,sept
57975.0+21261.978689j,4,sept
57945.0+27989.364728j,4,sept
57870.0+21098.854698j,4,sept
57885.0+24999.077465j,4,sept
57855.0+27768.593586j,4,sept
57840.0+23944.621175j,4,sept
57780.0+26222.073115j,4,sept
57735.0+20142.152052j,4,sept
57735.0+21833.070852j,4,sept
57750.0+19648.776351j,4,sept
57735.0+19461.285764j,4,sept
