grid,id,month
27210.0+11144.766865j,2,july
47640.0+18546.8689j,2,july
47925.0+19979.414393j,2,july
47610.0+16672.379177j,2,july
47850.0+22110.668092j,2,july
47865.0+17180.468645j,2,july
47895.0+22905.304308j,2,july
43005.0+14733.033522j,2,july
14760.0+6402.937456j,2,july
10125.0+4385.561389j,2,july
7710.0+2843.301961j,2,july
7710.0+3564.593556j,2,july
7710.0+3030.066685j,2,july
7710.0+3113.449109j,2,july
7710.0+3200.275711j,2,july
7725.0+2730.075571j,2,july
7785.0+2705.913482j,2,july
11760.0+3958.352313j,2,july
11730.0+5220.585321j,2,july
11715.0+4530.590179j,2,july
11700.0+4131.685031j,2,july
44505.0+14942.171095j,2,july
51930.0+21563.64896j,2,july
51855.0+24305.283832j,2,july
51600.0+17255.199325j,2,july
51735.0+18293.187622j,2,july
51855.0+19560.236582j,2,july
51765.0+20285.591495j,2,july
51825.0+24668.222954j,2,july
35895.0+15725.269036j,2,july
18705.0+7086.010926j,2,july
9075.0+4094.505628j,2,july
6030.0+2324.404028j,2,july
6030.0+2387.001684j,2,july
6030.0+2300.010011j,2,july
6045.0+2731.533208j,2,july
6045.0+2417.193472j,2,july
6870.0+3004.318934j,2,july
8775.0+3871.054345j,2,july
8685.0+4077.615391j,2,july
8475.0+4036.369872j,2,july
8190.0+3135.888455j,2,july
40665.0+19279.010727j,2,july
47850.0+17054.402761j,2,july
47790.0+21518.820611j,2,july
47745.0+21627.501586j,2,july
47700.0+16094.103406j,2,july
47775.0+17169.622435j,2,july
47835.0+15739.979615j,2,july
47820.0+19502.26873j,2,july
32100.0+14322.845236j,2,july
15090.0+5597.088615j,2,july
8025.0+3484.248647j,2,july
7965.0+3576.865984j,2,july
7980.0+2624.127224j,2,july
7980.0+3347.514886j,2,july
7965.0+3827.881531j,2,july
7965.0+3422.983565j,2,july
7950.0+3603.15559j,2,july
7935.0+2959.257545j,2,july
7935.0+2958.067445j,2,july
7935.0+3553.396733j,2,july
7935.0+2898.381803j,2,july
7890.0+3527.473156j,2,july
7845.0+3065.107658j,2,july
7845.0+3262.958871j,2,july
7845.0+3136.33875j,2,july
27300.0+10473.027344j,2,july
47760.0+21078.350631j,2,july
47745.0+20724.597219j,2,july
47865.0+22300.889516j,2,july
47820.0+18903.350266j,2,july
47700.0+23022.156892j,2,july
47715.0+19895.955621j,2,july
31935.0+13752.732543j,2,july
14985.0+6054.376415j,2,july
7890.0+3330.944645j,2,july
7860.0+3420.524587j,2,july
7860.0+3280.194121j,2,july
7845.0+2631.935498j,2,july
7845.0+2585.489262j,2,july
7845.0+3099.63164j,2,july
7830.0+3109.573556j,2,july
7830.0+3337.08954j,2,july
7830.0+2938.365955j,2,july
7830.0+2796.839622j,2,july
7815.0+3437.728173j,2,july
7815.0+2794.91798j,2,july
7815.0+2777.586787j,2,july
7830.0+2775.872933j,2,july
7830.0+3544.820021j,2,july
7830.0+3016.707442j,2,july
27240.0+13172.474581j,2,july
47565.0+20622.233865j,2,july
47640.0+20260.046627j,2,july
47565.0+20176.197897j,2,july
47445.0+20603.202395j,2,july
47505.0+15849.932321j,2,july
47505.0+20077.172301j,2,july
20970.0+7704.159293j,2,july
14715.0+5559.637928j,2,july
14175.0+6129.208128j,2,july
14160.0+6449.15962j,2,july
14130.0+6346.882748j,2,july
9495.0+3684.099217j,2,july
7830.0+3516.979706j,2,july
7830.0+3615.114234j,2,july
7815.0+3706.609644j,2,july
7740.0+3149.210186j,2,july
7710.0+3553.098593j,2,july
7695.0+3112.210285j,2,july
7680.0+3150.641344j,2,july
7665.0+3203.661215j,2,july
7650.0+3563.804256j,2,july
7650.0+3050.759158j,2,july
7665.0+3284.342311j,2,july
7650.0+3649.530726j,2,july
7650.0+2526.728362j,2,july
7650.0+3562.441983j,2,july
7635.0+3030.715874j,2,july
40005.0+13879.178694j,2,july
47115.0+15554.331827j,2,july
47280.0+17901.323604j,2,july
47250.0+18069.869526j,2,july
47070.0+18237.14042j,2,july
47115.0+18711.760427j,2,july
42405.0+16434.39189j,2,july
14760.0+5479.355372j,2,july
14220.0+6212.727327j,2,july
13935.0+6403.801012j,2,july
13920.0+4762.889394j,2,july
13920.0+6544.712303j,2,july
13920.0+6072.185308j,2,july
9285.0+4308.924043j,2,july
7620.0+2889.566923j,2,july
7695.0+3200.054367j,2,july
7725.0+2631.463334j,2,july
7740.0+3564.760143j,2,july
7755.0+2642.745255j,2,july
7725.0+3058.613928j,2,july
7710.0+3010.471322j,2,july
7710.0+3556.671025j,2,july
7710.0+2859.264198j,2,july
7710.0+2573.900009j,2,july
7710.0+3358.685707j,2,july
7695.0+2757.852182j,2,july
7695.0+2860.396658j,2,july
7695.0+3553.691315j,2,july
7710.0+3254.242555j,2,july
7785.0+2966.334423j,2,july
13125.0+4960.890745j,2,july
30210.0+10416.369962j,2,july
46890.0+22378.983435j,2,july
47130.0+22499.580982j,2,july
47310.0+17610.340491j,2,july
47220.0+20329.311603j,2,july
47100.0+20918.422305j,2,july
42180.0+14181.71558j,2,july
14865.0+6981.861537j,2,july
14325.0+6310.429394j,2,july
14070.0+6309.154308j,2,july
14070.0+6254.166419j,2,july
14055.0+6285.64286j,2,july
11520.0+5378.958106j,2,july
7740.0+3514.023942j,2,july
7755.0+3012.174078j,2,july
7755.0+3118.379082j,2,july
7755.0+2760.59802j,2,july
7755.0+3101.229926j,2,july
7740.0+2579.305821j,2,july
7755.0+3342.385617j,2,july
7755.0+3244.622208j,2,july
7755.0+3374.732693j,2,july
7755.0+3571.353507j,2,july
7755.0+2998.746348j,2,july
7770.0+3455.235443j,2,july
7740.0+3366.977555j,2,july
7680.0+3693.722422j,2,july
7650.0+3670.633965j,2,july
7650.0+3582.579916j,2,july
12930.0+5998.10801j,2,july
13980.0+4956.813275j,2,july
13965.0+5048.571821j,2,july
13950.0+5690.477907j,2,july
13935.0+5993.424659j,2,july
13935.0+6349.490468j,2,july
19410.0+7480.989858j,2,july
46380.0+17859.55788j,2,july
46905.0+22361.891383j,2,july
46920.0+17891.635936j,2,july
46830.0+21607.037468j,2,july
46815.0+15783.244636j,2,july
41940.0+16094.104979j,2,july
14685.0+5934.426753j,2,july
10050.0+4489.456852j,2,july
7560.0+3083.080116j,2,july
7545.0+3432.896858j,2,july
7560.0+3569.693383j,2,july
7545.0+2502.303945j,2,july
8910.0+3228.507147j,2,july
14415.0+6247.771569j,2,july
18885.0+6924.102671j,2,july
19260.0+8434.114524j,2,july
19545.0+6548.994688j,2,july
19560.0+9320.600038j,2,july
19710.0+7241.132988j,2,july
19875.0+8663.481107j,2,july
19875.0+7164.803793j,2,july
6735.0+2382.260952j,2,july
