grid,id,month
8985.0+4289.124392j,11,july
8985.0+3483.097265j,11,july
8985.0+4207.898467j,11,july
8985.0+3589.168469j,11,july
9000.0+4337.321893j,11,july
9000.0+4325.086023j,11,july
9000.0+3218.640123j,11,july
9000.0+4029.228796j,11,july
9000.0+4292.651939j,11,july
8985.0+3273.304887j,11,july
8970.0+4054.24529j,11,july
8970.0+4251.655904j,11,july
8970.0+3849.539236j,11,july
8970.0+3562.632678j,11,july
17850.0+7646.409233j,11,july
69225.0+29197.148321j,11,july
69960.0+24917.673323j,11,july
69660.0+27054.003641j,11,july
69615.0+33359.112392j,11,july
69630.0+33112.562054j,11,july
69645.0+32023.693777j,11,july
69705.0+31521.003345j,11,july
55590.0+21219.632617j,11,july
24735.0+11480.534472j,11,july
19395.0+8422.95344j,11,july
8955.0+3560.688463j,11,july
8955.0+3786.308129j,11,july
8970.0+3899.223089j,11,july
8955.0+4030.040549j,11,july
8940.0+3779.265445j,11,july
8940.0+3451.022911j,11,july
8940.0+4221.609701j,11,july
8955.0+3488.119964j,11,july
8955.0+3692.90868j,11,july
8955.0+3788.098192j,11,july
8955.0+3349.474642j,11,july
8955.0+3223.020806j,11,july
8940.0+2967.713254j,11,july
8940.0+3515.144658j,11,july
8940.0+3759.175618j,11,july
8940.0+4101.731554j,11,july
8955.0+4185.599635j,11,july
8940.0+3534.615751j,11,july
8955.0+3712.496632j,11,july
8955.0+4326.63848j,11,july
8955.0+3932.780747j,11,july
8970.0+3454.484251j,11,july
8970.0+3734.192264j,11,july
8970.0+3629.680828j,11,july
8955.0+3575.005716j,11,july
8955.0+3745.908501j,11,july
8970.0+3349.516156j,11,july
57975.0+26768.298853j,11,july
69780.0+23778.982771j,11,july
69555.0+29909.716727j,11,july
69525.0+29713.981721j,11,july
69450.0+30816.110811j,11,july
69465.0+22885.287266j,11,july
69435.0+27360.0662j,11,july
33480.0+11304.524985j,11,july
24060.0+8705.548282j,11,july
12390.0+5801.87217j,11,july
8970.0+3034.069328j,11,july
8940.0+3979.466152j,11,july
8940.0+3050.776527j,11,july
8235.0+3796.535042j,11,july
7920.0+2909.722052j,11,july
7935.0+2909.016949j,11,july
7920.0+3438.983094j,11,july
7920.0+3456.404248j,11,july
7905.0+3603.76508j,11,july
7905.0+2781.898966j,11,july
7905.0+3469.691562j,11,july
7890.0+2659.069911j,11,july
7890.0+3793.757312j,11,july
7875.0+2714.147517j,11,july
7875.0+2978.130182j,11,july
7875.0+3582.400282j,11,july
7860.0+2614.540349j,11,july
7860.0+2652.448697j,11,july
7860.0+3519.132931j,11,july
7860.0+3044.78191j,11,july
7860.0+3291.681535j,11,july
7875.0+3769.304139j,11,july
7875.0+3099.190262j,11,july
7890.0+3451.9913j,11,july
7890.0+3020.168503j,11,july
7890.0+3754.121724j,11,july
7890.0+3780.237271j,11,july
7875.0+3219.35446j,11,july
55590.0+18337.358931j,11,july
68280.0+32908.407236j,11,july
68025.0+32597.080461j,11,july
67905.0+24470.269509j,11,july
67950.0+28505.236925j,11,july
67920.0+24757.767619j,11,july
67890.0+32359.877734j,11,july
46725.0+16101.462126j,11,july
23640.0+10552.271001j,11,july
15660.0+7065.788414j,11,july
7890.0+3193.870243j,11,july
7890.0+3327.845903j,11,july
7875.0+3141.267055j,11,july
7875.0+3001.288127j,11,july
7890.0+3411.978453j,11,july
7890.0+2853.631866j,11,july
7890.0+3424.919109j,11,july
7905.0+2999.950426j,11,july
7890.0+3562.897914j,11,july
7890.0+3674.627575j,11,july
7890.0+3634.63985j,11,july
8865.0+3236.985597j,11,july
9300.0+3929.182468j,11,july
9270.0+4003.891095j,11,july
9255.0+3698.656595j,11,july
9240.0+4201.003287j,11,july
9225.0+3210.860306j,11,july
9195.0+3433.70945j,11,july
9180.0+3424.277963j,11,july
9165.0+3570.743844j,11,july
9150.0+4302.338526j,11,july
9150.0+3403.184343j,11,july
9135.0+3008.970424j,11,july
9135.0+4032.513287j,11,july
9120.0+4106.607019j,11,july
9120.0+4192.506971j,11,july
9105.0+4217.845346j,11,july
9105.0+3085.417585j,11,july
9090.0+4232.813381j,11,july
9075.0+3598.964909j,11,july
9060.0+3854.972314j,11,july
9060.0+3105.928983j,11,july
9045.0+2998.374396j,11,july
9045.0+3844.774754j,11,july
27825.0+12321.466661j,11,july
68760.0+22683.389379j,11,july
69180.0+22922.311459j,11,july
68940.0+29660.954079j,11,july
68880.0+27504.561419j,11,july
68835.0+28853.757068j,11,july
68775.0+32313.78919j,11,july
48210.0+17393.037444j,11,july
24750.0+8848.202629j,11,july
16980.0+6540.443594j,11,july
8970.0+4115.400111j,11,july
8970.0+3031.70615j,11,july
8985.0+3447.192323j,11,july
8970.0+3171.646111j,11,july
8970.0+4343.016079j,11,july
8970.0+4301.433926j,11,july
8955.0+3958.070034j,11,july
8955.0+3885.862672j,11,july
8955.0+3594.765204j,11,july
8955.0+3835.535127j,11,july
8940.0+3210.585941j,11,july
8940.0+3087.392181j,11,july
8940.0+3458.636076j,11,july
8925.0+3318.126805j,11,july
8910.0+4247.734273j,11,july
8925.0+3690.901616j,11,july
8925.0+3458.764041j,11,july
8925.0+4193.620969j,11,july
8925.0+4106.603538j,11,july
8925.0+3928.971606j,11,july
8925.0+4022.694385j,11,july
8925.0+4215.521923j,11,july
8925.0+3770.235069j,11,july
8925.0+3318.155295j,11,july
8925.0+3119.936255j,11,july
8925.0+4208.946672j,11,july
8925.0+3828.972155j,11,july
8910.0+3976.901346j,11,july
8910.0+3540.281592j,11,july
8910.0+4188.760184j,11,july
8910.0+3445.408302j,11,july
8910.0+4122.198158j,11,july
8910.0+4097.300831j,11,july
8910.0+3228.415911j,11,july
8895.0+3216.81446j,11,july
8895.0+3594.179568j,11,july
8895.0+4277.848582j,11,july
8895.0+3023.411827j,11,july
8880.0+3489.172639j,11,july
8880.0+4104.545138j,11,july
47025.0+17535.434755j,11,july
68595.0+30914.800867j,11,july
68520.0+22798.837553j,11,july
68400.0+26538.616196j,11,july
68385.0+24047.291376j,11,july
68370.0+28810.869335j,11,july
68295.0+33075.48839j,11,july
40605.0+18649.343312j,11,july
24330.0+9043.084724j,11,july
14595.0+6011.199562j,11,july
8910.0+3692.244972j,11,july
8895.0+4074.23692j,11,july
8910.0+3142.30863j,11,july
8910.0+3113.038808j,11,july
8895.0+3322.170632j,11,july
8895.0+3105.322877j,11,july
8895.0+3930.340851j,11,july
8895.0+3847.505845j,11,july
8910.0+3309.086448j,11,july
8910.0+3886.47008j,11,july
8910.0+3532.266047j,11,july
8190.0+3688.348536j,11,july
7875.0+2876.876943j,11,july
7875.0+3094.503164j,11,july
7890.0+2882.498901j,11,july
7890.0+3038.503556j,11,july
7875.0+3225.268953j,11,july
7875.0+3376.26365j,11,july
