grid,id
12345.0+4490.303012j,17
12345.0+5530.486657j,17
19080.0+7058.111891j,17
61815.0+24154.405686j,17
62610.0+29877.233442j,17
62550.0+29337.140599j,17
61815.0+21113.998027j,17
59130.0+26431.321907j,17
59145.0+20213.26942j,17
59265.0+23546.321322j,17
57855.0+24111.649758j,17
25920.0+12249.373074j,17
14175.0+5502.760128j,17
6990.0+2994.55716j,17
6990.0+3108.31348j,17
7035.0+2802.796798j,17
6975.0+2801.446714j,17
6945.0+3116.56942j,17
6930.0+2728.957325j,17
6975.0+2944.062404j,17
6930.0+2833.319212j,17
8640.0+3202.306204j,17
8700.0+3489.081951j,17
8775.0+3580.913967j,17
8835.0+2965.97627j,17
7545.0+2492.136246j,17
6825.0+3078.635808j,17
46185.0+16445.767481j,17
56685.0+22546.000308j,17
56730.0+26828.778592j,17
56700.0+25354.49837j,17
56235.0+22616.419812j,17
56325.0+19257.156383j,17
56235.0+26751.02813j,17
38565.0+15315.874042j,17
16830.0+7015.203632j,17
9195.0+3462.452168j,17
8565.0+3510.977244j,17
8625.0+3497.121874j,17
8670.0+3503.675747j,17
6930.0+2288.704958j,17
6720.0+3220.765434j,17
6690.0+2962.746209j,17
6690.0+3084.172299j,17
6720.0+2781.992308j,17
6735.0+2938.760192j,17
6735.0+2265.90934j,17
6690.0+2701.744521j,17
6690.0+2528.893662j,17
6720.0+2529.606996j,17
9045.0+4156.373721j,17
31155.0+13967.555605j,17
57885.0+27599.316094j,17
57975.0+19319.894577j,17
56280.0+26717.467112j,17
56280.0+21287.294072j,17
56145.0+25050.134028j,17
56355.0+24650.725085j,17
38580.0+16300.075167j,17
17010.0+8053.135374j,17
7200.0+3151.796751j,17
6810.0+2520.667619j,17
7035.0+2678.152479j,17
6945.0+2914.101841j,17
8625.0+4112.959019j,17
8745.0+3318.986672j,17
8820.0+3805.292677j,17
8865.0+4115.554599j,17
7575.0+3133.62859j,17
6930.0+3183.468421j,17
6915.0+2815.145494j,17
6840.0+3193.679893j,17
6795.0+3246.208087j,17
6735.0+3089.283547j,17
6720.0+2393.222606j,17
6690.0+2977.369281j,17
6720.0+2637.879288j,17
29265.0+10778.204587j,17
58110.0+25997.932314j,17
57885.0+24692.695496j,17
58095.0+24876.653937j,17
58035.0+22797.939213j,17
56100.0+20431.978487j,17
56205.0+24310.952058j,17
38505.0+14146.236499j,17
16980.0+5729.559602j,17
7215.0+3349.068322j,17
6675.0+2746.913569j,17
6690.0+2461.490983j,17
6735.0+2642.180482j,17
6690.0+2837.948358j,17
6705.0+2261.564877j,17
8055.0+3375.619389j,17
8415.0+3122.280856j,17
8445.0+3801.048159j,17
8490.0+3316.514326j,17
7455.0+2471.682589j,17
6525.0+2339.647965j,17
6555.0+2959.902204j,17
6525.0+2367.399585j,17
6510.0+2840.496646j,17
6525.0+2263.000498j,17
6555.0+3139.509438j,17
6510.0+2177.171763j,17
6540.0+2201.691999j,17
29040.0+12927.612737j,17
55665.0+26679.499849j,17
57420.0+24362.098362j,17
57825.0+20246.039221j,17
57915.0+25513.407097j,17
57915.0+20622.171062j,17
56775.0+18953.895616j,17
25185.0+8744.735333j,17
13860.0+5932.344466j,17
6525.0+2548.683264j,17
6510.0+3114.707772j,17
6555.0+2681.420435j,17
6630.0+2810.54j,17
6660.0+2817.49678j,17
6675.0+2462.377222j,17
6690.0+2626.187251j,17
8520.0+3615.750081j,17
8505.0+2949.871072j,17
8610.0+2988.380498j,17
8625.0+3274.826168j,17
7215.0+3149.944532j,17
6690.0+2817.594836j,17
6720.0+3056.576992j,17
6705.0+2342.865693j,17
6690.0+2428.394567j,17
6615.0+2923.301804j,17
6570.0+2419.982859j,17
6555.0+2451.461776j,17
6510.0+2307.020281j,17
12840.0+5561.296016j,17
56130.0+26804.802299j,17
57840.0+23351.218869j,17
57840.0+26530.261374j,17
57855.0+25559.904422j,17
57270.0+20009.62733j,17
55920.0+23529.529372j,17
31845.0+13987.419963j,17
15510.0+7350.444209j,17
6465.0+2546.729863j,17
6465.0+2981.183697j,17
6495.0+2871.26798j,17
6465.0+2221.951828j,17
6435.0+2493.607342j,17
6435.0+2883.266569j,17
