grid,id
15090.0+5979.362591j,1
15075.0+6650.01452j,1
15060.0+5048.080626j,1
15045.0+5427.869023j,1
15045.0+5161.055273j,1
15045.0+6241.869381j,1
23445.0+10606.968131j,1
49695.0+22989.954693j,1
50130.0+20890.011765j,1
50160.0+20332.878228j,1
50310.0+20983.948257j,1
50610.0+21307.445286j,1
50565.0+23457.624469j,1
50535.0+19559.473849j,1
49005.0+16990.387884j,1
48600.0+22712.616462j,1
48600.0+18361.964771j,1
48630.0+16587.267307j,1
48630.0+22269.130417j,1
48630.0+16903.685255j,1
48690.0+19351.127954j,1
48675.0+16356.602913j,1
48690.0+21698.863389j,1
48690.0+18463.314919j,1
48690.0+22397.617363j,1
48555.0+19974.201196j,1
48150.0+21293.66011j,1
33945.0+13950.484578j,1
19575.0+6965.763117j,1
16230.0+5494.113021j,1
13005.0+5256.078879j,1
13005.0+5272.122058j,1
13005.0+5014.724731j,1
12990.0+5920.371373j,1
13005.0+4436.299132j,1
13005.0+5512.6119j,1
13035.0+5043.364154j,1
13020.0+4917.227709j,1
13020.0+4414.201687j,1
13020.0+6011.825407j,1
12945.0+4381.961769j,1
10425.0+3621.313027j,1
7590.0+3271.196517j,1
7650.0+3075.442915j,1
7920.0+2827.023346j,1
32700.0+14193.62792j,1
41865.0+18574.949585j,1
41925.0+19522.381434j,1
41940.0+17242.871261j,1
42255.0+15027.946838j,1
42420.0+20478.503269j,1
42465.0+15554.979051j,1
42390.0+19775.587187j,1
42405.0+17635.414j,1
42465.0+15223.521898j,1
42420.0+17563.70974j,1
42450.0+14499.323202j,1
42450.0+14218.950685j,1
42600.0+16610.0713j,1
42540.0+16022.796135j,1
42465.0+18433.303449j,1
42945.0+14139.938671j,1
44715.0+20510.509924j,1
44565.0+18467.922529j,1
17610.0+7531.149788j,1
15780.0+7471.09479j,1
9795.0+4065.352527j,1
9090.0+3368.332749j,1
9075.0+3845.682448j,1
9060.0+3632.571888j,1
9030.0+4131.850211j,1
9015.0+3838.286688j,1
9015.0+4102.278094j,1
9015.0+3252.026875j,1
9015.0+3232.32621j,1
8985.0+4197.6276j,1
8985.0+4167.968991j,1
8985.0+3896.935216j,1
8970.0+3545.262629j,1
8955.0+3039.289813j,1
8955.0+3265.169666j,1
8925.0+4012.751663j,1
8910.0+3213.391933j,1
8910.0+3717.973077j,1
