grid,id
10155.0+4501.112384j,25
10200.0+3425.713896j,25
10140.0+4172.534895j,25
9960.0+3372.639624j,25
9990.0+4286.837578j,25
9525.0+3192.963896j,25
9465.0+4381.365699j,25
9900.0+3783.318096j,25
10935.0+4796.827256j,25
11205.0+4888.418232j,25
27270.0+11502.593241j,25
32760.0+15522.419619j,25
32625.0+12660.328753j,25
31125.0+10824.85314j,25
30990.0+11884.932849j,25
31080.0+12227.879066j,25
31680.0+14315.358849j,25
31785.0+14836.518307j,25
31635.0+14760.203695j,25
31110.0+10276.223725j,25
31080.0+10816.686211j,25
32850.0+13290.934123j,25
32595.0+11991.983873j,25
32880.0+15314.244409j,25
33135.0+11089.391451j,25
33180.0+13275.422738j,25
32070.0+14898.503853j,25
31260.0+14528.498961j,25
31125.0+14317.499125j,25
31095.0+10436.903661j,25
31275.0+13247.129393j,25
31545.0+12833.228633j,25
31695.0+15062.09181j,25
31755.0+10544.58223j,25
33105.0+15322.021943j,25
33210.0+12152.614772j,25
33120.0+12345.31189j,25
34185.0+12407.826144j,25
46950.0+18902.679407j,25
48390.0+22474.612711j,25
32175.0+11156.650631j,25
12390.0+5809.397534j,25
13200.0+4911.812911j,25
14025.0+5206.452386j,25
14670.0+6227.798222j,25
14535.0+5806.065009j,25
14610.0+6568.966502j,25
15555.0+5928.20691j,25
16020.0+5268.549509j,25
15975.0+7338.178228j,25
18210.0+7850.875902j,25
16575.0+7273.631648j,25
15675.0+5483.014348j,25
14535.0+5072.176059j,25
14385.0+5936.026244j,25
14370.0+5310.101688j,25
14520.0+4800.455715j,25
14535.0+5695.395619j,25
14430.0+6529.620288j,25
14460.0+6466.459254j,25
14820.0+6073.889913j,25
16020.0+6150.556445j,25
15930.0+7324.305188j,25
16095.0+5815.141809j,25
15870.0+6755.261537j,25
15675.0+5755.529627j,25
14505.0+5785.675694j,25
14550.0+4987.756092j,25
14595.0+6230.850262j,25
14535.0+6385.873051j,25
14535.0+4977.566102j,25
14475.0+6166.51271j,25
14445.0+5204.164096j,25
15090.0+6910.417409j,25
16050.0+5714.66204j,25
15840.0+6174.394441j,25
15630.0+6700.997916j,25
15765.0+6878.219162j,25
14730.0+5392.037475j,25
14040.0+5193.198023j,25
14085.0+6678.910116j,25
14115.0+6334.26705j,25
14310.0+5358.483801j,25
14325.0+6598.739251j,25
14385.0+4932.985025j,25
15195.0+5899.133301j,25
15810.0+7642.239154j,25
15795.0+5843.511549j,25
32310.0+13161.776582j,25
37335.0+15281.276657j,25
36150.0+14676.762406j,25
35235.0+13538.050263j,25
35220.0+16121.943938j,25
35835.0+16358.880558j,25
35835.0+12129.588184j,25
35895.0+14946.026562j,25
35925.0+12057.680424j,25
36255.0+17208.326425j,25
37455.0+12696.137727j,25
37260.0+15190.831394j,25
37200.0+14564.882011j,25
37215.0+14893.168921j,25
36435.0+14975.271585j,25
35415.0+12270.916738j,25
35460.0+12033.988807j,25
35385.0+15650.674765j,25
35565.0+17216.94452j,25
35535.0+16069.5308j,25
35565.0+16696.930141j,25
35460.0+13803.232393j,25
32520.0+14156.865012j,25
23010.0+9425.8857j,25
16035.0+7691.561994j,25
15330.0+6566.196128j,25
74325.0+35181.675249j,25
83115.0+28451.696348j,25
83190.0+35084.899286j,25
82920.0+28801.665438j,25
83025.0+31545.739343j,25
83325.0+36024.235366j,25
83055.0+28398.999393j,25
83280.0+32482.657278j,25
84225.0+34220.086206j,25
84630.0+28914.322458j,25
72510.0+29644.973721j,25
69120.0+29031.193739j,25
67320.0+30277.841362j,25
67320.0+26813.130852j,25
78960.0+37269.037332j,25
80640.0+35262.496788j,25
80985.0+28144.722338j,25
81420.0+35780.8191j,25
68955.0+29639.827004j,25
67740.0+28428.855298j,25
66360.0+23254.883006j,25
60870.0+25727.120477j,25
67380.0+27366.830252j,25
68700.0+23850.356279j,25
69345.0+29902.459115j,25
66120.0+29839.658149j,25
68070.0+32483.42154j,25
79680.0+35742.464454j,25
76245.0+30397.487088j,25
74190.0+27581.197735j,25
79410.0+33423.769103j,25
79125.0+27078.646899j,25
79575.0+37379.527193j,25
52560.0+21544.738272j,25
16020.0+6416.682685j,25
13200.0+6384.735666j,25
13140.0+5922.801616j,25
13170.0+6268.310651j,25
11835.0+4712.649958j,25
12015.0+5039.098307j,25
11805.0+5027.696152j,25
11805.0+4341.646521j,25
11790.0+5145.186375j,25
11760.0+4473.934543j,25
11760.0+5488.125126j,25
12405.0+4337.765764j,25
13305.0+5007.088014j,25
13170.0+4897.554587j,25
13110.0+5629.3326j,25
13170.0+5693.480279j,25
12465.0+5108.282855j,25
15225.0+6785.812042j,25
14460.0+6401.118692j,25
16275.0+7563.425465j,25
80085.0+28987.879094j,25
81090.0+32644.183917j,25
81345.0+37320.009133j,25
81405.0+34683.099377j,25
80520.0+38639.380577j,25
82395.0+29497.379098j,25
76200.0+33783.08049j,25
38580.0+18274.732273j,25
13605.0+6081.717828j,25
12000.0+5754.617228j,25
11775.0+4719.847006j,25
11745.0+5366.871075j,25
10875.0+4400.77639j,25
10950.0+4507.715645j,25
11580.0+3898.154146j,25
11850.0+5711.298371j,25
11730.0+5199.38298j,25
13470.0+6367.990334j,25
12885.0+4524.789733j,25
13110.0+5094.872582j,25
13065.0+5916.534339j,25
12510.0+5273.780275j,25
11730.0+5062.03746j,25
11910.0+5527.626143j,25
12015.0+4806.111956j,25
11970.0+5372.894788j,25
11955.0+4888.424595j,25
11970.0+3935.4306j,25
13380.0+5836.225014j,25
15615.0+5146.718596j,25
15555.0+6711.716993j,25
15555.0+6647.563061j,25
15450.0+6676.656345j,25
15315.0+5740.552047j,25
14130.0+5705.894643j,25
14175.0+6095.904902j,25
14280.0+4870.451724j,25
14100.0+5903.419956j,25
14100.0+5708.941677j,25
14100.0+5965.650183j,25
14085.0+5430.604239j,25
14925.0+5333.249312j,25
15165.0+7156.074898j,25
15165.0+5390.988652j,25
15390.0+5208.899022j,25
15480.0+6667.160372j,25
14085.0+4888.060101j,25
13890.0+4624.145716j,25
13875.0+5825.946703j,25
13830.0+5062.431626j,25
13860.0+5230.359572j,25
13815.0+6058.285006j,25
13755.0+5562.361922j,25
14175.0+5418.638328j,25
15360.0+6425.846689j,25
15150.0+7216.948309j,25
15210.0+5036.407157j,25
15270.0+6322.013602j,25
14970.0+6214.594892j,25
14250.0+5970.184593j,25
18510.0+7655.235763j,25
13635.0+5305.678731j,25
13785.0+6494.057041j,25
13710.0+6497.36603j,25
13785.0+5007.203678j,25
13815.0+5248.6277j,25
14475.0+6248.158764j,25
15300.0+6623.422645j,25
15210.0+6946.589372j,25
15225.0+5250.236035j,25
15300.0+6357.32478j,25
14430.0+5509.635968j,25
13890.0+6529.916405j,25
13860.0+4826.575744j,25
13875.0+5613.631151j,25
13935.0+4859.793643j,25
32235.0+12302.453168j,25
35415.0+15291.118745j,25
35640.0+13579.264996j,25
37095.0+17308.28545j,25
36945.0+14772.805604j,25
36975.0+17752.4142j,25
36960.0+17065.128774j,25
36810.0+15866.354723j,25
35610.0+14771.351624j,25
35190.0+11887.723722j,25
35100.0+15335.677469j,25
35625.0+17063.600908j,25
35445.0+13112.795703j,25
35385.0+14552.298751j,25
35385.0+13776.409621j,25
36360.0+16727.305409j,25
36930.0+15343.988556j,25
36870.0+12135.564157j,25
36795.0+14584.752576j,25
36810.0+16406.338002j,25
35895.0+12705.288466j,25
29670.0+13546.62928j,25
21165.0+7183.418902j,25
14070.0+6242.556464j,25
13815.0+4661.051877j,25
13710.0+6156.464346j,25
13725.0+5848.790103j,25
13875.0+6391.357922j,25
15330.0+7277.259136j,25
15180.0+6177.65977j,25
15090.0+7177.632127j,25
15075.0+5695.9038j,25
14595.0+7005.741502j,25
13650.0+4748.811749j,25
13620.0+6512.468874j,25
13620.0+5210.773974j,25
13635.0+4641.153984j,25
13680.0+5786.22039j,25
13710.0+4966.342851j,25
13815.0+6017.963482j,25
15030.0+5355.034434j,25
14970.0+6919.641699j,25
15060.0+6374.087119j,25
15120.0+7142.278502j,25
15105.0+6571.169293j,25
13785.0+5568.837382j,25
13665.0+6221.43916j,25
13665.0+6204.588717j,25
13665.0+4713.475891j,25
13665.0+4968.844006j,25
13650.0+5345.606385j,25
13650.0+6019.684075j,25
14445.0+5709.843611j,25
15210.0+5196.482754j,25
15060.0+6256.04405j,25
15000.0+5948.551009j,25
14880.0+5758.913749j,25
14265.0+6289.929885j,25
13575.0+5319.37919j,25
13755.0+5130.663816j,25
13605.0+4909.375504j,25
13590.0+5424.433518j,25
13680.0+6329.844088j,25
13635.0+5987.403165j,25
13620.0+6029.141162j,25
15255.0+6698.709801j,25
15000.0+5336.691743j,25
15015.0+5430.756835j,25
15015.0+5424.442808j,25
15015.0+6403.377147j,25
13635.0+5810.947717j,25
13575.0+6423.279042j,25
13590.0+6317.34145j,25
13635.0+5634.674223j,25
13605.0+5852.669782j,25
13575.0+5755.108166j,25
13575.0+6528.366964j,25
14040.0+6468.374002j,25
15135.0+5832.495472j,25
15045.0+6192.164276j,25
14865.0+5587.757134j,25
14940.0+5990.405893j,25
14730.0+6042.079387j,25
13410.0+5012.500797j,25
13515.0+6376.240875j,25
13560.0+4904.089963j,25
13545.0+5810.14591j,25
13620.0+5624.091366j,25
13605.0+5287.622751j,25
13695.0+5595.53416j,25
14055.0+5489.746526j,25
15015.0+6487.4046j,25
14955.0+7021.189361j,25
15015.0+6706.73312j,25
15015.0+5989.401909j,25
14610.0+5877.921671j,25
13440.0+6101.794069j,25
22410.0+9643.650649j,25
35070.0+13246.034486j,25
35160.0+12799.035556j,25
35115.0+13712.676107j,25
35130.0+16624.524303j,25
35100.0+15264.393818j,25
36255.0+12189.648027j,25
36600.0+13245.415579j,25
36555.0+17472.860353j,25
36585.0+15181.408766j,25
36585.0+15101.432408j,25
35625.0+14659.74444j,25
35085.0+12086.443942j,25
35040.0+13730.520131j,25
34980.0+16206.337805j,25
34995.0+12278.737878j,25
35130.0+15362.48969j,25
35115.0+13179.088124j,25
35130.0+16805.776713j,25
36750.0+12882.563099j,25
23910.0+9652.581085j,25
18255.0+7683.903013j,25
15030.0+6567.659896j,25
14535.0+5218.158172j,25
13185.0+5412.342568j,25
14940.0+6047.772649j,25
21255.0+9077.347527j,25
21210.0+8111.348738j,25
21330.0+7978.148207j,25
21240.0+9781.265972j,25
21225.0+8749.430107j,25
21855.0+10092.873328j,25
22845.0+7688.829327j,25
22740.0+9888.336799j,25
22710.0+10437.109163j,25
22770.0+8847.426485j,25
22275.0+7898.197641j,25
21315.0+8265.267899j,25
21330.0+8038.639495j,25
21300.0+10304.694718j,25
21330.0+7961.763086j,25
21300.0+7240.606362j,25
21225.0+7077.500316j,25
19455.0+7966.591459j,25
13305.0+5369.722448j,25
13185.0+5805.509592j,25
13185.0+4367.528428j,25
13170.0+4420.897803j,25
14220.0+5998.513876j,25
14445.0+6224.52467j,25
14055.0+5302.66964j,25
13830.0+6270.883678j,25
14010.0+5289.8888j,25
13830.0+6253.03145j,25
13755.0+6305.555998j,25
13515.0+5012.899585j,25
14415.0+5927.878928j,25
15045.0+5404.672932j,25
14895.0+7038.559926j,25
14835.0+5475.241528j,25
14865.0+5093.388604j,25
14145.0+5260.739112j,25
13290.0+4840.941495j,25
13245.0+6114.108661j,25
13245.0+6197.195495j,25
14835.0+5781.297155j,25
15030.0+6652.80305j,25
14805.0+6857.658636j,25
14700.0+7018.435914j,25
17025.0+6672.175006j,25
17160.0+7277.809801j,25
17265.0+7972.408129j,25
17310.0+7825.633756j,25
17190.0+6107.252949j,25
15930.0+7019.927808j,25
15915.0+5997.498403j,25
15960.0+5991.60373j,25
15885.0+6846.24592j,25
15885.0+5619.258752j,25
15465.0+5862.756861j,25
14685.0+5365.454259j,25
15825.0+7253.297169j,25
16170.0+5499.69771j,25
16020.0+6317.603983j,25
16140.0+5997.415881j,25
52755.0+17799.923312j,25
83820.0+32300.801096j,25
84180.0+36767.89512j,25
84015.0+29606.065205j,25
83775.0+35073.439487j,25
84075.0+29193.098336j,25
83610.0+36732.807167j,25
83370.0+37933.527014j,25
84345.0+33262.132365j,25
85185.0+31342.897232j,25
85050.0+34250.94093j,25
55245.0+26492.374159j,25
18690.0+7873.122417j,25
15405.0+6426.736137j,25
14670.0+5143.505572j,25
14655.0+6845.358057j,25
14760.0+7094.598265j,25
14670.0+5678.312527j,25
14625.0+6204.972526j,25
14490.0+5958.233311j,25
14460.0+5758.990726j,25
15945.0+6613.571968j,25
15780.0+5740.4951j,25
15780.0+6365.815343j,25
15750.0+6069.172887j,25
15390.0+6602.539209j,25
14325.0+5866.734249j,25
14610.0+6286.78148j,25
14460.0+6063.638291j,25
14445.0+5757.455958j,25
14415.0+5311.658214j,25
14445.0+5049.806127j,25
14415.0+5669.86412j,25
15945.0+5916.99652j,25
15840.0+6841.924442j,25
