grid,id
66930.0+23409.313768j,6
67005.0+26125.822378j,6
67185.0+29512.489541j,6
66990.0+28622.235484j,6
67005.0+29340.836306j,6
67410.0+31728.569587j,6
67155.0+25239.713701j,6
66870.0+26610.962623j,6
66915.0+22469.751464j,6
66795.0+30932.722534j,6
66840.0+24745.88858j,6
67080.0+24824.96757j,6
67350.0+23652.426985j,6
67230.0+24205.268465j,6
66795.0+28259.846251j,6
67095.0+25531.6173j,6
66720.0+28753.634301j,6
66630.0+30200.502583j,6
66450.0+31159.294875j,6
66540.0+28114.275724j,6
66570.0+26239.197475j,6
66255.0+22644.208133j,6
66225.0+23631.583502j,6
66510.0+26722.625725j,6
66465.0+27190.903717j,6
66720.0+27650.946935j,6
66585.0+25162.795145j,6
66375.0+25747.757205j,6
66840.0+26189.470399j,6
66495.0+27403.430675j,6
66315.0+24162.683891j,6
66270.0+25371.235652j,6
66135.0+21890.425762j,6
65925.0+22523.878122j,6
65805.0+27912.692481j,6
66015.0+24060.600698j,6
66075.0+30767.855574j,6
65865.0+27748.234487j,6
65985.0+25969.791248j,6
66000.0+29350.894921j,6
65955.0+23162.094616j,6
65790.0+25323.423392j,6
65715.0+30926.007542j,6
65715.0+26351.699993j,6
65685.0+22093.132605j,6
65820.0+28716.325167j,6
65805.0+25887.506438j,6
65970.0+24971.660352j,6
65745.0+27436.919469j,6
66105.0+25016.883612j,6
66045.0+27587.781659j,6
65790.0+24041.245835j,6
65955.0+23013.915696j,6
65940.0+28938.103924j,6
65985.0+22822.901518j,6
65970.0+30283.165516j,6
66165.0+24590.754689j,6
65730.0+28891.676372j,6
65790.0+24607.960346j,6
65985.0+25202.047159j,6
66210.0+29824.279534j,6
66105.0+30136.550689j,6
65820.0+31077.33679j,6
65700.0+30464.354722j,6
66075.0+31992.780788j,6
66090.0+27963.244736j,6
66555.0+28172.708127j,6
66690.0+31466.525287j,6
66135.0+22173.033473j,6
65910.0+30532.480113j,6
66090.0+24331.348165j,6
66915.0+27429.521099j,6
66525.0+30953.803441j,6
66645.0+32021.722835j,6
66660.0+22377.289194j,6
66015.0+23831.235201j,6
66165.0+22910.897407j,6
66345.0+26677.650767j,6
66150.0+28227.590265j,6
66375.0+24981.237199j,6
66330.0+22077.380367j,6
65910.0+26912.648689j,6
65910.0+29784.481701j,6
66600.0+31883.299166j,6
66150.0+27667.077115j,6
66210.0+30559.487144j,6
66255.0+29609.467848j,6
65850.0+24589.959655j,6
65925.0+31148.097822j,6
66705.0+27689.805683j,6
66375.0+28732.720005j,6
66060.0+30104.929565j,6
66090.0+25196.123977j,6
66090.0+25170.287905j,6
65805.0+31339.208937j,6
65940.0+22875.13497j,6
66105.0+31694.604726j,6
65565.0+25763.28372j,6
65775.0+23019.513347j,6
65520.0+28856.359087j,6
65535.0+24326.08906j,6
65385.0+25096.288443j,6
65280.0+25436.640999j,6
65310.0+31195.973503j,6
65265.0+27350.824281j,6
65025.0+30931.775566j,6
65130.0+27726.544699j,6
65145.0+22880.277197j,6
65130.0+22521.307227j,6
65085.0+26274.520617j,6
65100.0+27260.873408j,6
64965.0+31410.338904j,6
65085.0+27065.781961j,6
64965.0+25889.449413j,6
64065.0+30669.95179j,6
63945.0+25779.503584j,6
63900.0+28395.643316j,6
63855.0+29699.520175j,6
63795.0+30068.536607j,6
63435.0+24936.774111j,6
63510.0+25702.39562j,6
63570.0+29130.923363j,6
63615.0+29320.134487j,6
63885.0+21591.988131j,6
63975.0+30481.831979j,6
63780.0+28675.828797j,6
63885.0+25064.188087j,6
63795.0+22506.728469j,6
63870.0+22667.040087j,6
63960.0+25351.458698j,6
63645.0+24043.824786j,6
63630.0+27762.030384j,6
63690.0+26129.448119j,6
63885.0+27830.668654j,6
63735.0+28374.521514j,6
63555.0+21370.759749j,6
63525.0+27744.26458j,6
63420.0+25535.469258j,6
64020.0+23604.386905j,6
63825.0+24529.302724j,6
63705.0+22752.013354j,6
63870.0+27509.585997j,6
63495.0+21613.241889j,6
63600.0+29884.882737j,6
63855.0+28615.06937j,6
63765.0+21705.883763j,6
63705.0+24511.934686j,6
63675.0+28881.957723j,6
63690.0+21535.983798j,6
63765.0+28200.521099j,6
63540.0+26266.744868j,6
63435.0+26757.067289j,6
63765.0+28036.767948j,6
63630.0+27359.441916j,6
63615.0+27112.104023j,6
63465.0+29971.063126j,6
63615.0+28397.319323j,6
63705.0+22532.71355j,6
64920.0+31162.927444j,6
65760.0+30224.10691j,6
65415.0+31553.958983j,6
65505.0+28207.9362j,6
65340.0+30235.474577j,6
65325.0+23670.742463j,6
65595.0+27994.120517j,6
65835.0+27276.21466j,6
65685.0+27956.05844j,6
65655.0+25676.123356j,6
65670.0+28516.705524j,6
65715.0+24631.550479j,6
65475.0+25596.04625j,6
65670.0+28906.289539j,6
65445.0+29494.835971j,6
65235.0+25411.124853j,6
65595.0+28562.773704j,6
65280.0+27759.518513j,6
65895.0+27972.515219j,6
65565.0+21713.39214j,6
65700.0+25771.184196j,6
65610.0+28849.939579j,6
65430.0+29225.874616j,6
65400.0+23075.168347j,6
65325.0+29891.691944j,6
65595.0+23656.367094j,6
65445.0+28924.097808j,6
65535.0+28152.754524j,6
65595.0+26711.321219j,6
65415.0+26609.317715j,6
65490.0+30482.408055j,6
65805.0+27660.946047j,6
65250.0+30863.294087j,6
65505.0+28069.692828j,6
65805.0+23942.344111j,6
65670.0+21665.052201j,6
65910.0+24261.880062j,6
65565.0+27154.767493j,6
65655.0+28269.165292j,6
66240.0+28509.720645j,6
65565.0+23765.956137j,6
65595.0+27961.629574j,6
65790.0+29843.599046j,6
65310.0+24360.352907j,6
65925.0+27352.626846j,6
65640.0+23307.809983j,6
65025.0+30819.025185j,6
64935.0+30521.232821j,6
65205.0+24028.649215j,6
65220.0+27809.205684j,6
44085.0+16311.371035j,6
20865.0+10060.079701j,6
15045.0+6119.255627j,6
10080.0+4582.478692j,6
10155.0+4101.114829j,6
10245.0+4598.759296j,6
10245.0+3590.623652j,6
10245.0+3728.875086j,6
10140.0+4210.706315j,6
10050.0+3879.89999j,6
10170.0+4055.053808j,6
10215.0+3830.437023j,6
10065.0+3530.422253j,6
10035.0+3703.489575j,6
10185.0+4304.428956j,6
10080.0+4420.075156j,6
10065.0+3355.367241j,6
10065.0+3664.681528j,6
10065.0+4067.723313j,6
10140.0+4710.86874j,6
10110.0+3715.414969j,6
19890.0+9079.064412j,6
64890.0+27271.543556j,6
65400.0+23420.214255j,6
65010.0+31444.820698j,6
64860.0+27018.573174j,6
65040.0+27544.540468j,6
65250.0+29540.514635j,6
65040.0+25371.016929j,6
64965.0+23066.071299j,6
65025.0+30856.344004j,6
65025.0+21728.704517j,6
65145.0+27766.754823j,6
64935.0+24187.583141j,6
65040.0+22337.10281j,6
65235.0+23484.83045j,6
65235.0+29345.515052j,6
64980.0+22172.059587j,6
64740.0+26095.466753j,6
64275.0+26413.255405j,6
63825.0+21540.527227j,6
63630.0+23470.239352j,6
63825.0+23581.369645j,6
63735.0+25682.54953j,6
63375.0+25879.532428j,6
63570.0+22518.036252j,6
63315.0+20992.78782j,6
63480.0+26397.75503j,6
63435.0+29676.395864j,6
63630.0+26198.770153j,6
63615.0+28034.736873j,6
63585.0+29467.732318j,6
63720.0+30279.145973j,6
63540.0+26734.680054j,6
64200.0+23379.115977j,6
63765.0+29372.719975j,6
63585.0+28579.208543j,6
63600.0+29110.836726j,6
63795.0+23467.132733j,6
63810.0+25762.508147j,6
59325.0+28377.070013j,6
21525.0+9907.41616j,6
29370.0+11543.331424j,6
24345.0+9888.314419j,6
24780.0+10967.943264j,6
24510.0+10852.924631j,6
24375.0+11402.072332j,6
24330.0+11611.243839j,6
24660.0+10072.464741j,6
12585.0+5539.073047j,6
13095.0+5193.006849j,6
15720.0+7367.644646j,6
14820.0+6340.440649j,6
