grid,id
34920.0+15948.881716j,22
35100.0+14549.146865j,22
35745.0+17089.11272j,22
35820.0+12791.054801j,22
36330.0+14134.568305j,22
36150.0+15817.072467j,22
36030.0+15357.942828j,22
36060.0+16103.250493j,22
16455.0+7334.400898j,22
8220.0+3647.101069j,22
8100.0+3809.792045j,22
7440.0+2927.217955j,22
7620.0+2853.308056j,22
7635.0+3616.721554j,22
7605.0+2997.617919j,22
7605.0+2994.940058j,22
7605.0+2915.784779j,22
7605.0+2618.52284j,22
7590.0+3333.194475j,22
7605.0+2631.168163j,22
7620.0+3301.979083j,22
7605.0+3660.67051j,22
7530.0+2787.130203j,22
7515.0+2747.955999j,22
7500.0+3534.562849j,22
7485.0+2637.749513j,22
7470.0+3416.909209j,22
7455.0+2736.451075j,22
7455.0+3247.708798j,22
7455.0+3367.749722j,22
7440.0+3443.885392j,22
7440.0+3110.97016j,22
7440.0+2717.279312j,22
7815.0+2679.254455j,22
8310.0+3644.757885j,22
8265.0+3846.289555j,22
8235.0+3510.873559j,22
32160.0+11359.37516j,22
34920.0+15620.471542j,22
34785.0+15221.197137j,22
34710.0+15533.563523j,22
34650.0+14806.249712j,22
34365.0+14880.871038j,22
33885.0+16118.124218j,22
33795.0+12832.537465j,22
34530.0+13268.64581j,22
34800.0+11921.818791j,22
34770.0+12447.248708j,22
34830.0+12687.531462j,22
34905.0+13277.612135j,22
33525.0+16033.599328j,22
7605.0+2872.748403j,22
7365.0+3196.9764j,22
7365.0+2553.368551j,22
7365.0+2968.619999j,22
7620.0+2933.38284j,22
9510.0+4288.002062j,22
9525.0+3398.894485j,22
9375.0+4076.445808j,22
7440.0+2482.922683j,22
7440.0+2837.030166j,22
7395.0+3525.715713j,22
7395.0+2475.590381j,22
7380.0+3305.540658j,22
7380.0+2727.253413j,22
7920.0+3387.992642j,22
8205.0+3233.455057j,22
8205.0+3875.06235j,22
8205.0+3909.196062j,22
8250.0+3303.046942j,22
8280.0+3436.34176j,22
8265.0+3313.776954j,22
8265.0+3518.221921j,22
8265.0+3487.441254j,22
7965.0+3776.307029j,22
7545.0+3495.035528j,22
7560.0+3611.276192j,22
7560.0+3511.051882j,22
7560.0+2705.873066j,22
7575.0+3537.305296j,22
7590.0+3451.830407j,22
7575.0+3548.981578j,22
7560.0+3277.449768j,22
7515.0+3198.093446j,22
7455.0+3127.916204j,22
7470.0+3428.132518j,22
7425.0+2719.462797j,22
7425.0+2508.357267j,22
7410.0+2447.145857j,22
7395.0+3172.035925j,22
7395.0+3100.098933j,22
18165.0+6930.506796j,22
33465.0+13796.647999j,22
33480.0+13613.566401j,22
33585.0+15444.200589j,22
33615.0+12638.541847j,22
33615.0+15707.606857j,22
34440.0+16258.994632j,22
34470.0+15757.160218j,22
34710.0+16611.692625j,22
35475.0+15879.797089j,22
35460.0+15733.585757j,22
35535.0+15206.181329j,22
35490.0+15533.147665j,22
24345.0+8957.111443j,22
8085.0+3005.267597j,22
7530.0+2770.049228j,22
7365.0+2464.237832j,22
7350.0+2433.637942j,22
7365.0+2917.643693j,22
7365.0+3500.992618j,22
7350.0+2794.007147j,22
7335.0+2679.582092j,22
7335.0+2534.841167j,22
7320.0+3102.652165j,22
7350.0+2967.38805j,22
7335.0+3457.492505j,22
7320.0+2744.671213j,22
7320.0+2848.063513j,22
7320.0+3153.505202j,22
7320.0+2444.339533j,22
7320.0+3407.773287j,22
7320.0+2541.068593j,22
8085.0+3480.460571j,22
7905.0+2630.267078j,22
7305.0+2660.595773j,22
7305.0+3001.923587j,22
7290.0+2650.482317j,22
7290.0+2917.105687j,22
8190.0+2979.189659j,22
8415.0+3829.020667j,22
8895.0+2989.50146j,22
7620.0+3060.09379j,22
7650.0+2921.07492j,22
7695.0+2759.931252j,22
7695.0+3714.822823j,22
7710.0+3499.299116j,22
7695.0+3198.925479j,22
7065.0+2457.285321j,22
6990.0+3103.555382j,22
7005.0+3127.315976j,22
28455.0+9977.07237j,22
32925.0+11568.011253j,22
32940.0+13197.732432j,22
32985.0+13275.949501j,22
32985.0+11705.356942j,22
33030.0+11251.704136j,22
32970.0+14807.455794j,22
32940.0+12172.734644j,22
33525.0+15591.162286j,22
33870.0+14646.734617j,22
33885.0+12935.391503j,22
9330.0+3231.659763j,22
6660.0+2293.838158j,22
6660.0+3040.31467j,22
6660.0+2712.912407j,22
6630.0+2282.874383j,22
6630.0+2746.821481j,22
6630.0+2952.239673j,22
6645.0+3027.205221j,22
7065.0+2564.578227j,22
7575.0+2927.984256j,22
7575.0+3356.186909j,22
7605.0+2971.246266j,22
7575.0+3644.172652j,22
7560.0+3086.305459j,22
7545.0+2517.822413j,22
7530.0+3481.381765j,22
7500.0+3487.088608j,22
7335.0+3352.544521j,22
6795.0+2784.09879j,22
6795.0+3199.784888j,22
6795.0+2303.490547j,22
6795.0+2962.270492j,22
6795.0+2654.361725j,22
6810.0+2804.796222j,22
6795.0+2520.673266j,22
6795.0+2523.217532j,22
6315.0+2540.475527j,22
4950.0+2059.080247j,22
4950.0+2251.619319j,22
4950.0+2157.28969j,22
4950.0+1852.283554j,22
4935.0+2171.036407j,22
4950.0+2281.766827j,22
4980.0+2197.57972j,22
4965.0+1975.080472j,22
4965.0+2111.436398j,22
4965.0+1852.093872j,22
4965.0+2285.953473j,22
4965.0+2326.142107j,22
4950.0+2078.66459j,22
5685.0+2185.702394j,22
5760.0+2521.755593j,22
5775.0+2335.977773j,22
5760.0+2714.872852j,22
5760.0+2616.430502j,22
5730.0+2029.404398j,22
5775.0+2429.139288j,22
5775.0+2676.430544j,22
7425.0+2468.342729j,22
7320.0+2836.383069j,22
7080.0+2497.828728j,22
7050.0+2974.332086j,22
7080.0+2841.745467j,22
7095.0+3073.632405j,22
7095.0+3175.984844j,22
7095.0+3399.984612j,22
17985.0+7517.305603j,22
33195.0+14293.630466j,22
33255.0+14627.211997j,22
33390.0+12793.30008j,22
33300.0+12991.198289j,22
33225.0+13794.310227j,22
33150.0+10908.65466j,22
33120.0+13465.272831j,22
33390.0+14509.360624j,22
34170.0+16255.996577j,22
34155.0+15487.41648j,22
34035.0+12084.150524j,22
9570.0+3952.211289j,22
6900.0+2480.881912j,22
6900.0+2430.632526j,22
7590.0+2992.573117j,22
7740.0+3353.950807j,22
7755.0+3293.588509j,22
7725.0+3352.915198j,22
7680.0+2595.285042j,22
7635.0+2778.948742j,22
7635.0+2843.431318j,22
7620.0+2698.838023j,22
7605.0+3294.308764j,22
7050.0+3010.254834j,22
6735.0+3102.280156j,22
7020.0+2752.926964j,22
7545.0+2901.096384j,22
6690.0+3031.643657j,22
6690.0+3105.357726j,22
6690.0+2620.744657j,22
6675.0+2244.717869j,22
6690.0+3120.087495j,22
6675.0+3154.438508j,22
6660.0+2674.809868j,22
6645.0+2870.960094j,22
6660.0+2333.25002j,22
6660.0+2515.841926j,22
6645.0+2838.692941j,22
6660.0+2943.044375j,22
6645.0+3113.572436j,22
6630.0+2239.226417j,22
6585.0+2508.392291j,22
6570.0+2934.446412j,22
6795.0+3287.279898j,22
6810.0+2335.431498j,22
6780.0+2627.714636j,22
7845.0+2961.117898j,22
7605.0+2974.220789j,22
7620.0+2741.210881j,22
7605.0+3441.526741j,22
7590.0+2503.163778j,22
7545.0+3583.402252j,22
7515.0+3028.82493j,22
31545.0+11857.772414j,22
33840.0+14931.421682j,22
33195.0+13914.717899j,22
33240.0+15643.849247j,22
33255.0+13149.403751j,22
33360.0+16118.448076j,22
33360.0+12424.730105j,22
33360.0+13839.677656j,22
33990.0+16259.977678j,22
34275.0+14320.137119j,22
23160.0+10741.358332j,22
6990.0+2972.487231j,22
6990.0+3305.251517j,22
7005.0+3232.908456j,22
6975.0+3259.012076j,22
6930.0+2425.736886j,22
6900.0+2405.386883j,22
6885.0+2873.192154j,22
6885.0+2864.079202j,22
6870.0+2802.615706j,22
6855.0+3034.542028j,22
6855.0+2798.968039j,22
6855.0+2256.020012j,22
6855.0+2594.506534j,22
7320.0+3178.825863j,22
7695.0+2831.132605j,22
7650.0+3555.727943j,22
7650.0+3662.9113j,22
7635.0+3462.963965j,22
7605.0+3375.672815j,22
7575.0+3106.112425j,22
7575.0+2693.315761j,22
9015.0+3769.566614j,22
11595.0+5069.760465j,22
11100.0+4644.030779j,22
11070.0+5046.558381j,22
11040.0+3933.630806j,22
11040.0+4165.586198j,22
11025.0+5194.877471j,22
11010.0+4347.866995j,22
10995.0+4552.560123j,22
10995.0+4982.878417j,22
10995.0+4594.373474j,22
11010.0+4445.094076j,22
10995.0+5143.688859j,22
10980.0+4330.736992j,22
10980.0+4470.437176j,22
10980.0+5252.776619j,22
10995.0+4025.283857j,22
10980.0+4711.192235j,22
10950.0+5237.014836j,22
10950.0+3884.12482j,22
5490.0+2556.635838j,22
4950.0+1932.617394j,22
4950.0+2229.292238j,22
4965.0+2033.08828j,22
5820.0+2468.188049j,22
