grid,id
2325.0+835.645271j,23
2355.0+1076.345556j,23
2340.0+1124.379842j,23
2370.0+1051.146974j,23
2340.0+857.480469j,23
2370.0+958.263183j,23
23130.0+9433.692058j,23
47310.0+16995.613099j,23
47310.0+20736.931829j,23
47340.0+20857.251891j,23
47355.0+20379.019593j,23
42720.0+17737.618944j,23
11535.0+4064.059458j,23
5775.0+2147.303047j,23
2295.0+1108.050742j,23
2295.0+795.920219j,23
2295.0+802.9593j,23
2295.0+865.226431j,23
2295.0+829.331787j,23
2295.0+919.682733j,23
2295.0+885.310407j,23
2295.0+850.983555j,23
2295.0+854.888908j,23
2295.0+1062.158073j,23
2295.0+1012.4892j,23
2295.0+1093.777762j,23
2295.0+823.586645j,23
2295.0+1063.22489j,23
2295.0+907.786007j,23
4260.0+2030.647035j,23
47085.0+16423.020855j,23
47175.0+21230.831693j,23
48585.0+18079.845567j,23
49260.0+18309.643519j,23
32805.0+12246.477699j,23
13530.0+5727.015881j,23
4650.0+1794.365151j,23
4245.0+1456.880408j,23
4245.0+1881.820616j,23
4230.0+1975.677162j,23
4245.0+2024.834195j,23
4410.0+1977.687561j,23
4230.0+1731.91328j,23
4215.0+1708.272732j,23
4200.0+1909.747681j,23
4200.0+1651.933488j,23
4200.0+1401.848962j,23
4200.0+1543.86228j,23
4200.0+1963.468933j,23
4200.0+1601.870688j,23
4170.0+1767.679917j,23
4110.0+1875.684201j,23
10080.0+3733.722893j,23
48225.0+16535.510095j,23
48840.0+21961.711978j,23
48705.0+21840.617111j,23
44340.0+18660.474363j,23
13350.0+5053.5597j,23
7530.0+3249.78973j,23
3090.0+1301.043795j,23
2280.0+888.523625j,23
2280.0+977.079114j,23
2280.0+1082.475696j,23
2295.0+1007.816099j,23
2280.0+981.32662j,23
2280.0+916.363225j,23
2280.0+771.372622j,23
2295.0+895.554459j,23
2280.0+833.129504j,23
2280.0+881.661702j,23
2295.0+789.663515j,23
2295.0+881.002761j,23
2295.0+1084.88368j,23
2295.0+1004.1135j,23
2295.0+859.343495j,23
4200.0+1530.431847j,23
46770.0+16205.057434j,23
46890.0+19587.124092j,23
46935.0+21069.082014j,23
36510.0+17682.151401j,23
11565.0+4700.350817j,23
4215.0+1406.367165j,23
2280.0+930.858655j,23
2280.0+922.731787j,23
2280.0+1064.398005j,23
2280.0+992.680068j,23
2280.0+1092.997013j,23
2280.0+955.888542j,23
2280.0+981.559035j,23
2280.0+1022.294854j,23
2280.0+816.988309j,23
2280.0+972.108259j,23
2280.0+1011.01713j,23
2295.0+1100.114343j,23
2280.0+1082.57568j,23
2280.0+959.435834j,23
2280.0+1030.626377j,23
2280.0+1038.95869j,23
2280.0+1087.117124j,23
2280.0+998.199944j,23
17070.0+5708.402622j,23
48375.0+20836.018574j,23
48855.0+22324.547172j,23
48840.0+22236.604981j,23
48615.0+23070.682361j,23
14805.0+5055.945028j,23
9255.0+3403.974698j,23
4230.0+1816.731821j,23
