grid,id
4245.0+2022.423827j,8
4245.0+1993.610796j,8
4245.0+2026.445873j,8
4155.0+1836.54699j,8
10035.0+4037.06919j,8
40500.0+19351.851523j,8
40260.0+17158.094387j,8
40245.0+15367.171421j,8
40215.0+14113.772264j,8
40215.0+13939.823535j,8
41835.0+19167.09475j,8
42120.0+15430.2871j,8
42000.0+19499.742531j,8
41865.0+15371.021388j,8
31485.0+11994.036431j,8
13395.0+5829.356969j,8
6375.0+2110.248102j,8
5220.0+1896.619482j,8
5250.0+2537.301382j,8
5220.0+2348.267722j,8
4980.0+2319.120527j,8
4995.0+2098.748927j,8
4995.0+2104.923179j,8
3660.0+1673.865569j,8
3165.0+1091.472555j,8
2880.0+1376.305606j,8
2655.0+1275.827014j,8
2490.0+987.206083j,8
2490.0+1105.938268j,8
2490.0+906.874719j,8
2490.0+1081.277007j,8
2490.0+1110.725839j,8
2475.0+877.808015j,8
2490.0+1008.03982j,8
2475.0+1194.08667j,8
2475.0+1038.933498j,8
3750.0+1275.103932j,8
4365.0+1679.056403j,8
4305.0+1849.054656j,8
4290.0+1610.453167j,8
39000.0+14374.385164j,8
40485.0+18340.918915j,8
40440.0+15289.441492j,8
40320.0+18394.186481j,8
40305.0+17473.474005j,8
40395.0+17473.573572j,8
40410.0+16565.395485j,8
40425.0+16093.825855j,8
13320.0+5253.064153j,8
6720.0+2542.15157j,8
2460.0+1005.943928j,8
2460.0+1082.829535j,8
2445.0+1163.211751j,8
2445.0+937.393343j,8
2445.0+836.681937j,8
2445.0+1104.537617j,8
2430.0+1049.013383j,8
2445.0+907.762338j,8
2445.0+1109.945736j,8
2445.0+1015.548466j,8
2445.0+863.459513j,8
2430.0+1176.874183j,8
4275.0+1993.871872j,8
4320.0+1980.671087j,8
4275.0+1514.301077j,8
4290.0+1935.726748j,8
4290.0+2020.040289j,8
4290.0+1652.63132j,8
4290.0+1795.146077j,8
4290.0+1978.754191j,8
4290.0+1411.504414j,8
4290.0+1811.697698j,8
4290.0+1440.549363j,8
32385.0+13911.027076j,8
39210.0+18269.724893j,8
38265.0+16592.585364j,8
38340.0+12695.337463j,8
38430.0+16679.912055j,8
38445.0+14939.050492j,8
38295.0+13034.94807j,8
38325.0+14918.508935j,8
38280.0+13774.919547j,8
38280.0+16792.504593j,8
11700.0+5617.944332j,8
6810.0+2723.597945j,8
2445.0+1168.407373j,8
2430.0+898.223815j,8
3135.0+1232.721036j,8
5055.0+2015.191042j,8
4935.0+1859.40322j,8
4905.0+2168.525507j,8
4905.0+2118.100283j,8
4665.0+1834.43098j,8
4290.0+2020.529057j,8
4290.0+1635.764737j,8
4275.0+1918.099775j,8
4275.0+1456.673443j,8
4275.0+2013.038074j,8
4275.0+1988.700442j,8
4275.0+1498.975505j,8
2805.0+1102.051407j,8
2460.0+945.505012j,8
2460.0+982.586759j,8
2475.0+899.918614j,8
2460.0+1073.758771j,8
